# 'water_0_30.h5', 'cement_0_30.h5', 'Asphalt_0_30.h5', 'Asphaltwet_0_30.h5', 'roadgravel_0_30.h5', 'grass_0_30.h5', 'Roughgravel_0_30.h5'
1.086603773584905639e+02,9.885981308411214741e+01,1.116603773584905639e+02,1.042201834862385255e+02,1.310857142857142890e+02,9.112149532710280653e+01,1.631844660194174708e+02
1.087547169811320771e+02,9.885981308411214741e+01,1.113018867924528337e+02,1.041834862385321117e+02,1.307809523809523853e+02,9.112149532710280653e+01,1.634174757281553525e+02
1.086037735849056673e+02,9.902803738317757620e+01,1.112075471698113205e+02,1.044220183486238511e+02,1.299619047619047478e+02,9.102803738317757620e+01,1.638834951456310591e+02
1.086037735849056673e+02,9.889719626168223954e+01,1.111320754716981156e+02,1.044403669724770651e+02,1.296761904761904702e+02,9.102803738317757620e+01,1.644466019417475593e+02
1.086037735849056673e+02,9.893457943925233167e+01,1.107924528301886795e+02,1.042752293577981675e+02,1.287809523809523853e+02,9.115887850467289866e+01,1.648349514563106766e+02
1.085471698113207566e+02,9.895327102803737773e+01,1.107547169811320771e+02,1.042385321100917395e+02,1.284571428571428555e+02,9.112149532710280653e+01,1.653203883495145590e+02
1.086792452830188722e+02,9.895327102803737773e+01,1.107358490566037688e+02,1.043119266055045813e+02,1.277523809523809462e+02,9.112149532710280653e+01,1.660000000000000000e+02
1.086792452830188722e+02,9.908411214953271440e+01,1.105660377358490507e+02,1.042935779816513815e+02,1.272952380952380906e+02,9.110280373831776046e+01,1.663106796116504995e+02
1.086415094339622698e+02,9.902803738317757620e+01,1.105471698113207566e+02,1.042935779816513815e+02,1.268190476190476232e+02,9.108411214953271440e+01,1.668155339805825292e+02
1.086792452830188722e+02,9.893457943925233167e+01,1.105094339622641542e+02,1.043853211009174373e+02,1.262666666666666657e+02,9.106542056074766833e+01,1.675145631067961176e+02
1.086792452830188722e+02,9.897196261682242380e+01,1.104905660377358458e+02,1.044770642201834931e+02,1.260190476190476261e+02,9.115887850467289866e+01,1.679611650485436769e+02
1.086226415094339615e+02,9.889719626168223954e+01,1.103396226415094361e+02,1.044770642201834931e+02,1.255047619047619065e+02,9.108411214953271440e+01,1.684466019417475593e+02
1.085849056603773590e+02,9.885981308411214741e+01,1.101509433962264097e+02,1.044954128440366929e+02,1.251047619047619008e+02,9.093457943925233167e+01,1.686213592233009706e+02
1.085283018867924483e+02,9.884112149532710134e+01,1.101509433962264097e+02,1.046238532110091768e+02,1.244000000000000057e+02,9.100934579439253014e+01,1.694757281553397945e+02
1.084905660377358458e+02,9.899065420560746986e+01,1.100943396226415132e+02,1.044403669724770651e+02,1.242095238095238159e+02,9.100934579439253014e+01,1.699417475728155296e+02
1.084528301886792434e+02,9.899065420560746986e+01,1.101698113207547181e+02,1.045688073394495348e+02,1.236380952380952323e+02,9.091588785046728560e+01,1.702718446601941764e+02
1.085471698113207566e+02,9.899065420560746986e+01,1.101509433962264097e+02,1.046055045871559628e+02,1.234285714285714306e+02,9.091588785046728560e+01,1.705825242718446475e+02
1.086981132075471663e+02,9.899065420560746986e+01,1.102264150943396288e+02,1.046055045871559628e+02,1.223238095238095298e+02,9.089719626168223954e+01,1.712233009708737939e+02
1.087735849056603712e+02,9.897196261682242380e+01,1.101320754716981156e+02,1.045688073394495348e+02,1.217333333333333343e+02,9.089719626168223954e+01,1.713980582524271767e+02
1.087358490566037688e+02,9.897196261682242380e+01,1.102830188679245254e+02,1.049357798165137581e+02,1.212190476190476147e+02,9.093457943925233167e+01,1.717087378640776762e+02
1.087358490566037688e+02,9.900934579439253014e+01,1.103207547169811278e+02,1.051009174311926557e+02,1.207999999999999972e+02,9.091588785046728560e+01,1.726019417475728233e+02
1.088867924528301927e+02,9.900934579439253014e+01,1.103018867924528337e+02,1.049908256880734001e+02,1.203047619047619037e+02,9.097196261682242380e+01,1.726407766990291179e+02
1.089433962264150892e+02,9.882242990654205528e+01,1.103584905660377302e+02,1.049908256880734001e+02,1.195999999999999943e+02,9.089719626168223954e+01,1.730679611650485299e+02
1.092075471698113205e+02,9.882242990654205528e+01,1.103584905660377302e+02,1.049541284403669721e+02,1.191238095238095269e+02,9.080373831775700921e+01,1.734563106796116472e+02
1.092075471698113205e+02,9.878504672897196315e+01,1.104528301886792434e+02,1.049724770642201861e+02,1.187238095238095212e+02,9.074766355140187102e+01,1.741941747572815586e+02
1.092075471698113205e+02,9.884112149532710134e+01,1.104339622641509493e+02,1.049541284403669721e+02,1.185333333333333314e+02,9.063551401869159463e+01,1.746407766990291179e+02
1.090754716981132049e+02,9.884112149532710134e+01,1.105094339622641542e+02,1.049541284403669721e+02,1.182666666666666657e+02,9.052336448598130403e+01,1.748932038834951470e+02
1.090377358490566024e+02,9.869158878504673282e+01,1.105094339622641542e+02,1.051376146788990837e+02,1.178285714285714221e+02,9.028037383177570518e+01,1.755728155339805880e+02
1.089433962264150892e+02,9.869158878504673282e+01,1.106603773584905639e+02,1.051743119266054975e+02,1.175809523809523824e+02,9.020560747663552092e+01,1.763106796116504995e+02
1.088679245283018844e+02,9.865420560747664069e+01,1.106792452830188722e+02,1.051192660550458697e+02,1.170095238095238130e+02,9.026168224299065912e+01,1.765631067961165002e+02
1.088113207547169878e+02,9.865420560747664069e+01,1.106603773584905639e+02,1.051192660550458697e+02,1.166285714285714334e+02,9.005607476635513819e+01,1.769320388349514701e+02
1.087735849056603712e+02,9.854205607476635009e+01,1.107358490566037688e+02,1.051192660550458697e+02,1.159809523809523739e+02,9.001869158878504606e+01,1.771262135922330003e+02
1.087735849056603712e+02,9.846728971962616583e+01,1.107358490566037688e+02,1.051192660550458697e+02,1.156571428571428584e+02,9.001869158878504606e+01,1.773786407766990294e+02
1.087735849056603712e+02,9.826168224299065912e+01,1.108867924528301927e+02,1.051743119266054975e+02,1.152761904761904788e+02,9.014953271028036852e+01,1.777475728155339709e+02
1.087358490566037688e+02,9.822429906542056699e+01,1.108867924528301927e+02,1.051743119266054975e+02,1.146285714285714334e+02,9.011214953271027639e+01,1.780388349514563231e+02
1.088867924528301927e+02,9.831775700934579731e+01,1.109245283018867951e+02,1.051376146788990837e+02,1.144380952380952436e+02,9.011214953271027639e+01,1.780970873786407651e+02
1.089433962264150892e+02,9.831775700934579731e+01,1.108490566037735903e+02,1.051009174311926557e+02,1.141523809523809518e+02,9.011214953271027639e+01,1.784271844660194120e+02
1.089433962264150892e+02,9.831775700934579731e+01,1.109245283018867951e+02,1.051009174311926557e+02,1.138285714285714221e+02,9.003738317757009213e+01,1.785242718446602055e+02
1.088867924528301927e+02,9.816822429906541458e+01,1.110377358490566024e+02,1.051376146788990837e+02,1.136571428571428584e+02,8.962616822429906449e+01,1.785436893203883528e+02
1.090000000000000000e+02,9.816822429906541458e+01,1.112075471698113205e+02,1.053027522935779814e+02,1.132000000000000028e+02,8.962616822429906449e+01,1.786213592233009706e+02
1.090000000000000000e+02,9.814953271028036852e+01,1.112830188679245254e+02,1.053394495412844094e+02,1.125904761904761955e+02,8.955140186915888023e+01,1.786407766990291179e+02
1.088867924528301927e+02,9.809345794392523032e+01,1.112830188679245254e+02,1.053577981651376092e+02,1.124952380952380935e+02,8.962616822429906449e+01,1.788932038834951470e+02
1.088301886792452819e+02,9.820560747663552092e+01,1.113962264150943327e+02,1.054678899082568790e+02,1.122476190476190538e+02,8.986915887850467755e+01,1.790097087378640879e+02
1.087735849056603712e+02,9.813084112149532245e+01,1.114528301886792434e+02,1.055412844036697209e+02,1.117142857142857082e+02,8.983177570093458542e+01,1.790291262135922352e+02
1.086603773584905639e+02,9.809345794392523032e+01,1.114528301886792434e+02,1.055229357798165069e+02,1.115238095238095184e+02,8.949532710280374204e+01,1.791650485436893234e+02
1.084528301886792434e+02,9.813084112149532245e+01,1.115849056603773590e+02,1.055045871559633071e+02,1.105904761904761955e+02,8.938317757009345144e+01,1.791844660194174708e+02
1.085471698113207566e+02,9.794392523364486181e+01,1.116037735849056673e+02,1.054495412844036650e+02,1.105714285714285694e+02,8.938317757009345144e+01,1.791844660194174708e+02
1.085094339622641542e+02,9.794392523364486181e+01,1.116603773584905639e+02,1.054678899082568790e+02,1.104761904761904816e+02,8.928971962616822111e+01,1.796116504854368827e+02
1.084528301886792434e+02,9.781308411214953935e+01,1.117735849056603712e+02,1.057431192660550465e+02,1.102666666666666657e+02,8.927102803738317505e+01,1.797669902912621467e+02
1.084528301886792434e+02,9.770093457943924875e+01,1.118301886792452819e+02,1.058165137614678883e+02,1.099428571428571360e+02,8.936448598130840537e+01,1.797669902912621467e+02
1.081509433962264097e+02,9.762616822429906449e+01,1.118490566037735903e+02,1.056330275229357767e+02,1.095999999999999943e+02,8.936448598130840537e+01,1.798058252427184414e+02
1.080000000000000000e+02,9.771962616822429482e+01,1.120188679245283083e+02,1.055963302752293629e+02,1.091619047619047649e+02,8.936448598130840537e+01,1.799029126213592349e+02
1.077358490566037688e+02,9.762616822429906449e+01,1.122264150943396288e+02,1.053577981651376092e+02,1.086285714285714334e+02,8.975700934579438695e+01,1.798252427184465887e+02
1.079245283018867951e+02,9.745794392523364991e+01,1.123207547169811278e+02,1.054311926605504652e+02,1.086095238095238074e+02,8.960747663551401843e+01,1.798446601941747645e+02
1.076226415094339615e+02,9.749532710280374204e+01,1.126981132075471663e+02,1.055045871559633071e+02,1.082476190476190538e+02,8.960747663551401843e+01,1.798446601941747645e+02
1.075094339622641542e+02,9.755140186915888023e+01,1.127169811320754746e+02,1.056697247706422047e+02,1.079238095238095241e+02,8.947663551401869597e+01,1.798446601941747645e+02
1.074339622641509493e+02,9.758878504672897236e+01,1.127169811320754746e+02,1.056697247706422047e+02,1.077523809523809462e+02,8.947663551401869597e+01,1.801165048543689409e+02
1.072641509433962312e+02,9.728971962616822111e+01,1.127547169811320771e+02,1.057614678899082605e+02,1.074285714285714306e+02,8.949532710280374204e+01,1.802330097087378533e+02
1.072264150943396288e+02,9.740186915887851171e+01,1.129811320754716917e+02,1.057614678899082605e+02,1.067809523809523853e+02,8.938317757009345144e+01,1.802330097087378533e+02
1.070943396226415132e+02,9.740186915887851171e+01,1.129622641509433976e+02,1.056880733944954187e+02,1.064190476190476176e+02,8.938317757009345144e+01,1.802330097087378533e+02
1.069622641509433976e+02,9.740186915887851171e+01,1.129811320754716917e+02,1.058165137614678883e+02,1.063047619047619037e+02,8.932710280373831324e+01,1.801941747572815586e+02
1.069622641509433976e+02,9.717757009345794472e+01,1.131509433962264097e+02,1.059082568807339442e+02,1.063619047619047677e+02,8.925233644859812898e+01,1.802330097087378533e+02
1.069622641509433976e+02,9.706542056074766833e+01,1.133207547169811278e+02,1.058899082568807302e+02,1.063047619047619037e+02,8.923364485981308292e+01,1.802330097087378533e+02
1.067735849056603712e+02,9.693457943925233167e+01,1.135849056603773590e+02,1.058899082568807302e+02,1.059047619047618980e+02,8.914018691588785259e+01,1.801359223300970882e+02
1.063962264150943327e+02,9.693457943925233167e+01,1.136792452830188722e+02,1.060183486238532140e+02,1.056380952380952323e+02,8.914018691588785259e+01,1.801359223300970882e+02
1.062830188679245254e+02,9.693457943925233167e+01,1.138490566037735903e+02,1.059266055045871582e+02,1.051809523809523768e+02,8.919626168224299079e+01,1.801553398058252355e+02
1.058490566037735903e+02,9.674766355140187102e+01,1.139811320754716917e+02,1.058715596330275162e+02,1.049142857142857110e+02,8.928971962616822111e+01,1.800388349514563231e+02
1.056037735849056673e+02,9.657943925233644222e+01,1.140377358490566024e+02,1.060550458715596278e+02,1.047619047619047592e+02,8.927102803738317505e+01,1.800388349514563231e+02
1.056603773584905639e+02,9.680373831775700921e+01,1.140377358490566024e+02,1.060917431192660558e+02,1.046095238095238074e+02,8.899065420560746986e+01,1.800388349514563231e+02
1.058301886792452819e+02,9.672897196261682495e+01,1.143396226415094361e+02,1.061651376146788976e+02,1.043047619047619037e+02,8.899065420560746986e+01,1.798640776699029118e+02
1.057169811320754746e+02,9.674766355140187102e+01,1.143584905660377302e+02,1.062018348623853257e+02,1.043428571428571416e+02,8.885981308411214741e+01,1.798252427184465887e+02
1.057547169811320771e+02,9.618691588785046065e+01,1.146603773584905639e+02,1.062752293577981675e+02,1.042095238095238159e+02,8.867289719626168676e+01,1.798252427184465887e+02
1.054716981132075517e+02,9.622429906542056699e+01,1.147358490566037688e+02,1.062018348623853257e+02,1.040952380952381020e+02,8.863551401869159463e+01,1.797087378640776762e+02
1.054528301886792434e+02,9.601869158878504606e+01,1.148113207547169878e+02,1.059816513761467860e+02,1.039238095238095241e+02,8.846728971962616583e+01,1.795145631067961176e+02
1.055849056603773590e+02,9.588785046728972361e+01,1.150377358490566024e+02,1.057431192660550465e+02,1.036380952380952323e+02,8.839252336448598157e+01,1.794563106796116472e+02
1.052641509433962312e+02,9.600000000000000000e+01,1.153773584905660385e+02,1.059082568807339442e+02,1.033333333333333286e+02,8.863551401869159463e+01,1.793592233009708821e+02
1.048867924528301927e+02,9.590654205607476968e+01,1.155660377358490507e+02,1.060366972477064280e+02,1.032952380952380906e+02,8.856074766355139616e+01,1.790679611650485299e+02
1.048113207547169878e+02,9.590654205607476968e+01,1.155471698113207566e+02,1.058715596330275162e+02,1.032952380952380906e+02,8.856074766355139616e+01,1.789514563106796174e+02
1.046792452830188722e+02,9.590654205607476968e+01,1.157358490566037688e+02,1.058348623853211024e+02,1.029523809523809490e+02,8.857943925233644222e+01,1.788932038834951470e+02
1.046226415094339615e+02,9.609345794392523032e+01,1.160754716981132049e+02,1.059266055045871582e+02,1.029333333333333371e+02,8.863551401869159463e+01,1.786213592233009706e+02
1.044339622641509493e+02,9.590654205607476968e+01,1.161698113207547181e+02,1.060183486238532140e+02,1.028571428571428612e+02,8.861682242990654856e+01,1.781747572815534113e+02
1.043584905660377302e+02,9.577570093457943301e+01,1.163773584905660385e+02,1.060183486238532140e+02,1.027999999999999972e+02,8.854205607476635009e+01,1.781359223300970882e+02
1.043396226415094361e+02,9.573831775700934088e+01,1.165849056603773590e+02,1.060183486238532140e+02,1.026476190476190453e+02,8.831775700934579731e+01,1.779029126213592349e+02
1.042075471698113205e+02,9.555140186915888023e+01,1.166981132075471663e+02,1.060183486238532140e+02,1.023428571428571416e+02,8.835514018691588944e+01,1.778446601941747645e+02
1.042264150943396288e+02,9.555140186915888023e+01,1.167547169811320771e+02,1.060183486238532140e+02,1.022666666666666657e+02,8.831775700934579731e+01,1.778058252427184414e+02
1.042452830188679229e+02,9.538317757009345144e+01,1.168113207547169878e+02,1.058715596330275162e+02,1.020761904761904759e+02,8.839252336448598157e+01,1.774757281553397945e+02
1.040566037735849108e+02,9.536448598130840537e+01,1.168679245283018844e+02,1.058715596330275162e+02,1.018666666666666600e+02,8.837383177570093551e+01,1.772621359223300885e+02
1.038301886792452819e+02,9.543925233644860384e+01,1.168679245283018844e+02,1.058165137614678883e+02,1.012380952380952408e+02,8.828037383177570518e+01,1.769126213592232943e+02
1.040188679245283083e+02,9.536448598130840537e+01,1.171509433962264097e+02,1.058165137614678883e+02,1.010476190476190510e+02,8.822429906542056699e+01,1.764077669902912646e+02
1.038490566037735903e+02,9.525233644859812898e+01,1.171698113207547181e+02,1.056697247706422047e+02,1.010095238095238130e+02,8.820560747663552092e+01,1.758834951456310591e+02
1.037169811320754746e+02,9.521495327102803685e+01,1.171698113207547181e+02,1.057981651376146743e+02,1.009904761904761870e+02,8.818691588785046065e+01,1.756116504854368827e+02
1.036603773584905639e+02,9.500934579439253014e+01,1.171698113207547181e+02,1.057981651376146743e+02,1.005904761904761955e+02,8.816822429906541458e+01,1.751262135922330003e+02
1.036603773584905639e+02,9.491588785046728560e+01,1.169811320754716917e+02,1.055412844036697209e+02,1.005904761904761955e+02,8.785046728971963148e+01,1.745825242718446475e+02
1.037358490566037688e+02,9.491588785046728560e+01,1.171132075471698073e+02,1.054495412844036650e+02,1.005904761904761955e+02,8.777570093457943301e+01,1.740388349514563231e+02
1.037924528301886795e+02,9.485981308411214741e+01,1.175471698113207566e+02,1.053761467889908232e+02,1.008380952380952351e+02,8.762616822429906449e+01,1.738446601941747645e+02
1.037735849056603712e+02,9.482242990654205528e+01,1.175471698113207566e+02,1.053394495412844094e+02,1.008380952380952351e+02,8.757009345794392630e+01,1.727572815533980588e+02
1.035094339622641542e+02,9.444859813084111977e+01,1.175849056603773590e+02,1.054495412844036650e+02,1.008190476190476232e+02,8.736448598130840537e+01,1.724077669902912646e+02
1.033584905660377302e+02,9.444859813084111977e+01,1.177547169811320771e+02,1.054862385321100930e+02,1.008190476190476232e+02,8.751401869158878810e+01,1.716504854368932058e+02
1.030754716981132049e+02,9.456074766355139616e+01,1.178113207547169878e+02,1.053761467889908232e+02,1.005904761904761955e+02,8.730841121495326718e+01,1.710873786407767057e+02
1.028113207547169878e+02,9.414953271028036852e+01,1.178867924528301927e+02,1.053577981651376092e+02,1.004761904761904816e+02,8.730841121495326718e+01,1.700000000000000000e+02
1.026603773584905639e+02,9.413084112149532245e+01,1.181132075471698073e+02,1.054311926605504652e+02,1.001714285714285779e+02,8.757009345794392630e+01,1.697281553398058236e+02
1.023207547169811278e+02,9.429906542056075125e+01,1.180754716981132049e+02,1.052660550458715534e+02,1.002095238095238159e+02,8.757009345794392630e+01,1.688349514563106766e+02
1.023396226415094361e+02,9.418691588785046065e+01,1.182452830188679229e+02,1.050825688073394559e+02,1.002285714285714278e+02,8.758878504672897236e+01,1.677281553398058236e+02
1.023207547169811278e+02,9.414953271028036852e+01,1.181509433962264097e+02,1.050091743119265999e+02,1.002285714285714278e+02,8.753271028037383417e+01,1.670097087378640879e+02
1.023207547169811278e+02,9.414953271028036852e+01,1.181886792452830122e+02,1.049908256880734001e+02,1.001333333333333400e+02,8.740186915887851171e+01,1.664271844660194120e+02
1.022452830188679229e+02,9.414953271028036852e+01,1.182264150943396288e+02,1.047339449541284466e+02,1.000000000000000000e+02,8.743925233644860384e+01,1.653592233009708821e+02
1.023962264150943327e+02,9.414953271028036852e+01,1.182830188679245254e+02,1.046055045871559628e+02,1.000380952380952380e+02,8.757009345794392630e+01,1.644854368932038824e+02
1.023962264150943327e+02,9.424299065420561305e+01,1.184905660377358458e+02,1.046238532110091768e+02,1.001142857142857139e+02,8.762616822429906449e+01,1.638252427184465887e+02
1.022264150943396288e+02,9.403738317757009213e+01,1.186037735849056673e+02,1.044220183486238511e+02,1.002285714285714278e+02,8.755140186915888023e+01,1.623106796116504995e+02
1.020188679245283083e+02,9.407476635514018426e+01,1.186415094339622698e+02,1.043669724770642233e+02,1.001904761904761898e+02,8.755140186915888023e+01,1.618446601941747645e+02
1.020566037735849108e+02,9.405607476635513819e+01,1.188490566037735903e+02,1.041467889908256836e+02,1.002095238095238159e+02,8.747663551401869597e+01,1.609902912621359121e+02
1.023396226415094361e+02,9.405607476635513819e+01,1.189433962264150892e+02,1.039633027522935720e+02,9.980952380952381020e+01,8.747663551401869597e+01,1.600970873786407651e+02
1.022641509433962312e+02,9.416822429906541458e+01,1.189811320754716917e+02,1.039266055045871582e+02,9.959999999999999432e+01,8.743925233644860384e+01,1.589902912621359121e+02
1.022452830188679229e+02,9.431775700934579731e+01,1.192075471698113205e+02,1.038532110091743164e+02,9.956190476190475636e+01,8.738317757009345144e+01,1.577864077669902940e+02
1.022452830188679229e+02,9.426168224299065912e+01,1.192264150943396288e+02,1.037064220183486185e+02,9.956190476190475636e+01,8.734579439252335931e+01,1.567766990291262061e+02
1.021698113207547181e+02,9.431775700934579731e+01,1.194905660377358458e+02,1.036513761467889907e+02,9.950476190476190652e+01,8.725233644859812898e+01,1.551844660194174708e+02
1.018867924528301927e+02,9.431775700934579731e+01,1.195471698113207566e+02,1.036513761467889907e+02,9.954285714285714448e+01,8.725233644859812898e+01,1.547184466019417357e+02
1.018867924528301927e+02,9.414953271028036852e+01,1.195471698113207566e+02,1.034862385321100930e+02,9.954285714285714448e+01,8.710280373831776046e+01,1.532621359223300885e+02
1.019811320754716917e+02,9.414953271028036852e+01,1.195849056603773590e+02,1.034128440366972512e+02,9.935238095238095468e+01,8.708411214953271440e+01,1.520388349514563231e+02
1.018113207547169878e+02,9.420560747663552092e+01,1.195471698113207566e+02,1.031376146788990837e+02,9.935238095238095468e+01,8.708411214953271440e+01,1.508543689320388239e+02
1.019622641509433976e+02,9.416822429906541458e+01,1.195471698113207566e+02,1.030825688073394559e+02,9.940952380952380452e+01,8.689719626168223954e+01,1.494951456310679703e+02
1.020943396226415132e+02,9.437383177570093551e+01,1.197358490566037688e+02,1.028807339449541303e+02,9.935238095238095468e+01,8.685981308411214741e+01,1.479417475728155296e+02
1.020566037735849108e+02,9.435514018691588944e+01,1.197358490566037688e+02,1.027706422018348604e+02,9.933333333333332860e+01,8.695327102803737773e+01,1.471456310679611761e+02
1.020377358490566024e+02,9.426168224299065912e+01,1.199056603773584868e+02,1.027522935779816464e+02,9.935238095238095468e+01,8.695327102803737773e+01,1.458058252427184414e+02
1.019811320754716917e+02,9.428037383177570518e+01,1.202264150943396288e+02,1.026605504587155906e+02,9.940952380952380452e+01,8.699065420560746986e+01,1.449902912621359121e+02
1.019056603773584868e+02,9.422429906542056699e+01,1.201886792452830122e+02,1.027155963302752326e+02,9.929523809523809064e+01,8.691588785046728560e+01,1.435922330097087354e+02
1.017924528301886795e+02,9.413084112149532245e+01,1.203396226415094361e+02,1.025321100917431210e+02,9.940952380952380452e+01,8.684112149532710134e+01,1.422135922330097060e+02
1.018113207547169878e+02,9.403738317757009213e+01,1.203207547169811278e+02,1.025871559633027488e+02,9.942857142857143060e+01,8.684112149532710134e+01,1.411844660194174708e+02
1.018679245283018844e+02,9.398130841121495394e+01,1.203396226415094361e+02,1.025871559633027488e+02,9.952380952380951840e+01,8.682242990654205528e+01,1.396310679611650585e+02
1.019811320754716917e+02,9.383177570093458542e+01,1.203396226415094361e+02,1.024587155963302791e+02,9.952380952380951840e+01,8.656074766355139616e+01,1.386213592233009706e+02
1.019811320754716917e+02,9.401869158878504606e+01,1.206226415094339615e+02,1.022752293577981675e+02,9.959999999999999432e+01,8.646728971962616583e+01,1.370873786407767057e+02
1.017924528301886795e+02,9.381308411214953935e+01,1.208867924528301927e+02,1.024220183486238511e+02,9.959999999999999432e+01,8.654205607476635009e+01,1.358058252427184414e+02
1.016792452830188722e+02,9.379439252336447908e+01,1.209811320754716917e+02,1.020733944954128418e+02,9.959999999999999432e+01,8.659813084112148829e+01,1.348349514563106766e+02
1.017924528301886795e+02,9.396261682242990787e+01,1.208867924528301927e+02,1.020733944954128418e+02,9.973333333333333428e+01,8.665420560747664069e+01,1.333786407766990294e+02
1.019433962264150892e+02,9.422429906542056699e+01,1.209056603773584868e+02,1.018899082568807302e+02,9.988571428571428612e+01,8.650467289719625796e+01,1.326019417475728233e+02
1.020377358490566024e+02,9.428037383177570518e+01,1.213773584905660385e+02,1.018165137614678883e+02,9.986666666666666003e+01,8.654205607476635009e+01,1.312233009708737939e+02
1.020188679245283083e+02,9.409345794392523032e+01,1.213018867924528337e+02,1.016146788990825627e+02,9.980952380952381020e+01,8.657943925233644222e+01,1.298058252427184414e+02
1.021886792452830122e+02,9.403738317757009213e+01,1.215283018867924483e+02,1.014128440366972512e+02,9.975238095238094616e+01,8.657943925233644222e+01,1.287184466019417357e+02
1.021698113207547181e+02,9.396261682242990787e+01,1.216037735849056673e+02,1.012293577981651396e+02,9.965714285714285836e+01,8.650467289719625796e+01,1.273009708737864116e+02
1.021698113207547181e+02,9.405607476635513819e+01,1.216037735849056673e+02,1.011192660550458697e+02,9.969523809523809632e+01,8.650467289719625796e+01,1.260000000000000000e+02
1.022075471698113205e+02,9.401869158878504606e+01,1.214528301886792434e+02,1.010458715596330279e+02,9.975238095238094616e+01,8.639252336448598157e+01,1.249126213592232943e+02
1.017358490566037688e+02,9.390654205607476968e+01,1.214716981132075517e+02,1.009541284403669721e+02,9.977142857142857224e+01,8.654205607476635009e+01,1.239223300970873822e+02
1.016415094339622698e+02,9.390654205607476968e+01,1.212830188679245254e+02,1.008807339449541303e+02,9.971428571428570820e+01,8.654205607476635009e+01,1.229126213592232943e+02
1.016415094339622698e+02,9.392523364485981574e+01,1.213018867924528337e+02,1.004770642201834931e+02,9.961904761904762040e+01,8.646728971962616583e+01,1.215533980582524265e+02
1.015471698113207566e+02,9.407476635514018426e+01,1.212641509433962312e+02,1.005504587155963350e+02,9.969523809523809632e+01,8.639252336448598157e+01,1.205436893203883528e+02
1.017169811320754746e+02,9.405607476635513819e+01,1.213207547169811278e+02,1.000550458715596278e+02,9.982857142857142208e+01,8.674766355140187102e+01,1.195922330097087354e+02
1.016981132075471663e+02,9.394392523364486181e+01,1.213396226415094361e+02,9.992660550458715818e+01,9.979047619047618412e+01,8.680373831775700921e+01,1.187961165048543677e+02
1.016792452830188722e+02,9.394392523364486181e+01,1.214339622641509493e+02,9.979816513761467434e+01,9.979047619047618412e+01,8.650467289719625796e+01,1.177087378640776762e+02
1.016792452830188722e+02,9.400000000000000000e+01,1.213584905660377302e+02,9.979816513761467434e+01,1.000190476190476261e+02,8.661682242990654856e+01,1.169320388349514559e+02
1.016981132075471663e+02,9.396261682242990787e+01,1.214905660377358458e+02,9.972477064220183252e+01,9.998095238095237391e+01,8.669158878504673282e+01,1.162718446601941764e+02
1.017924528301886795e+02,9.386915887850467755e+01,1.213396226415094361e+02,9.928440366972476738e+01,1.000000000000000000e+02,8.676635514018691708e+01,1.150873786407767057e+02
1.017924528301886795e+02,9.385046728971963148e+01,1.213962264150943327e+02,9.921100917431192556e+01,1.000000000000000000e+02,8.663551401869159463e+01,1.145048543689320439e+02
1.017735849056603712e+02,9.370093457943924875e+01,1.213773584905660385e+02,9.921100917431192556e+01,1.000761904761904759e+02,8.659813084112148829e+01,1.139417475728155296e+02
1.018867924528301927e+02,9.383177570093458542e+01,1.213207547169811278e+02,9.882568807339450245e+01,1.000000000000000000e+02,8.663551401869159463e+01,1.132233009708737796e+02
1.018679245283018844e+02,9.401869158878504606e+01,1.213584905660377302e+02,9.882568807339450245e+01,1.000380952380952380e+02,8.667289719626168676e+01,1.124660194174757351e+02
1.018679245283018844e+02,9.401869158878504606e+01,1.213584905660377302e+02,9.869724770642201861e+01,9.996190476190476204e+01,8.671028037383177889e+01,1.117281553398058236e+02
1.020943396226415132e+02,9.392523364485981574e+01,1.213584905660377302e+02,9.866055045871559059e+01,1.003047619047619037e+02,8.671028037383177889e+01,1.108932038834951470e+02
1.021320754716981156e+02,9.401869158878504606e+01,1.213396226415094361e+02,9.869724770642201861e+01,1.003428571428571416e+02,8.676635514018691708e+01,1.104660194174757351e+02
1.020754716981132049e+02,9.407476635514018426e+01,1.214905660377358458e+02,9.856880733944953477e+01,1.001714285714285779e+02,8.700934579439253014e+01,1.099611650485436911e+02
1.023018867924528337e+02,9.403738317757009213e+01,1.215283018867924483e+02,9.836697247706422331e+01,1.001142857142857139e+02,8.702803738317757620e+01,1.090679611650485441e+02
1.026792452830188722e+02,9.409345794392523032e+01,1.211509433962264097e+02,9.816513761467889765e+01,1.001714285714285779e+02,8.691588785046728560e+01,1.086796116504854410e+02
1.026037735849056673e+02,9.409345794392523032e+01,1.208490566037735903e+02,9.781651376146788834e+01,1.003047619047619037e+02,8.691588785046728560e+01,1.083883495145631031e+02
1.025283018867924483e+02,9.414953271028036852e+01,1.208679245283018844e+02,9.781651376146788834e+01,1.003619047619047677e+02,8.676635514018691708e+01,1.075728155339805880e+02
1.025283018867924483e+02,9.411214953271027639e+01,1.206603773584905639e+02,9.777981651376147454e+01,1.003619047619047677e+02,8.706542056074766833e+01,1.072621359223301027e+02
1.025283018867924483e+02,9.431775700934579731e+01,1.207169811320754746e+02,9.772477064220183252e+01,1.003238095238095298e+02,8.700934579439253014e+01,1.065631067961165002e+02
