# 'cement_0_15.h5', 'water_0_15.h5', 'Asphaltwet_0_15.h5', 'Asphalt_0_15.h5', 'Roughgravel_0_15.h5', 'grass_0_15.h5', 'roadgravel_0_15.h5'
9.911538461538461320e+01,1.314150943396226410e+02,1.159238095238095241e+02,1.629906542056074841e+02,1.431047619047619150e+02,9.779439252336447908e+01,1.257333333333333343e+02
9.900000000000000000e+01,1.315283018867924625e+02,1.159428571428571360e+02,1.624299065420560737e+02,1.420952380952381020e+02,9.777570093457943301e+01,1.256380952380952323e+02
9.871153846153846700e+01,1.315849056603773590e+02,1.156380952380952323e+02,1.617196261682242948e+02,1.415619047619047706e+02,9.768224299065420269e+01,1.256571428571428584e+02
9.867307692307691980e+01,1.315849056603773590e+02,1.156380952380952323e+02,1.604859813084112261e+02,1.410095238095238130e+02,9.757009345794392630e+01,1.255809523809523824e+02
9.886538461538461320e+01,1.321320754716981014e+02,1.156190476190476204e+02,1.600747663551401843e+02,1.403428571428571558e+02,9.751401869158878810e+01,1.257714285714285722e+02
9.876923076923077360e+01,1.322641509433962312e+02,1.156952380952380963e+02,1.590841121495327002e+02,1.399619047619047478e+02,9.727102803738317505e+01,1.257142857142857082e+02
9.876923076923077360e+01,1.322641509433962312e+02,1.160761904761904759e+02,1.580000000000000000e+02,1.394666666666666686e+02,9.719626168224299079e+01,1.256761904761904702e+02
9.861538461538461320e+01,1.323207547169811278e+02,1.160190476190476261e+02,1.569906542056074841e+02,1.389333333333333371e+02,9.719626168224299079e+01,1.255047619047619065e+02
9.853846153846153300e+01,1.323584905660377444e+02,1.159047619047618980e+02,1.558504672897196315e+02,1.386285714285714334e+02,9.706542056074766833e+01,1.255238095238095184e+02
9.853846153846153300e+01,1.324339622641509493e+02,1.159047619047618980e+02,1.553457943925233735e+02,1.382095238095238017e+02,9.725233644859812898e+01,1.253523809523809547e+02
9.832692307692308020e+01,1.325660377358490507e+02,1.158285714285714221e+02,1.538878504672897236e+02,1.380000000000000000e+02,9.699065420560746986e+01,1.253523809523809547e+02
9.838461538461538680e+01,1.326792452830188722e+02,1.158476190476190482e+02,1.537009345794392630e+02,1.373523809523809405e+02,9.693457943925233167e+01,1.253333333333333286e+02
9.840384615384616041e+01,1.329622641509433834e+02,1.158666666666666600e+02,1.531028037383177605e+02,1.371238095238095127e+02,9.672897196261682495e+01,1.253142857142857167e+02
9.840384615384616041e+01,1.329622641509433834e+02,1.156571428571428584e+02,1.521495327102803685e+02,1.370095238095238130e+02,9.691588785046728560e+01,1.253142857142857167e+02
9.838461538461538680e+01,1.330566037735848965e+02,1.156190476190476204e+02,1.512897196261682211e+02,1.362857142857142776e+02,9.693457943925233167e+01,1.251238095238095269e+02
9.823076923076922640e+01,1.330566037735848965e+02,1.156190476190476204e+02,1.504672897196261658e+02,1.359619047619047478e+02,9.700934579439253014e+01,1.251809523809523768e+02
9.786538461538461320e+01,1.331886792452830264e+02,1.156190476190476204e+02,1.495514018691588660e+02,1.357904761904761983e+02,9.676635514018691708e+01,1.250666666666666629e+02
9.807692307692308020e+01,1.333773584905660243e+02,1.155428571428571445e+02,1.489158878504672998e+02,1.351428571428571388e+02,9.665420560747664069e+01,1.252380952380952408e+02
9.790384615384616041e+01,1.335094339622641542e+02,1.155428571428571445e+02,1.481121495327102764e+02,1.348952380952380850e+02,9.663551401869159463e+01,1.249333333333333371e+02
9.790384615384616041e+01,1.335471698113207424e+02,1.154476190476190425e+02,1.473084112149532814e+02,1.347047619047619094e+02,9.667289719626168676e+01,1.249333333333333371e+02
9.765384615384616041e+01,1.336226415094339757e+02,1.149714285714285751e+02,1.461308411214953367e+02,1.342476190476190538e+02,9.663551401869159463e+01,1.249523809523809490e+02
9.742307692307691980e+01,1.338867924528301785e+02,1.150857142857142890e+02,1.457943925233644791e+02,1.342095238095238017e+02,9.667289719626168676e+01,1.249523809523809490e+02
9.757692307692308020e+01,1.341320754716981014e+02,1.151619047619047649e+02,1.449719626168224238e+02,1.340000000000000000e+02,9.700934579439253014e+01,1.250285714285714249e+02
9.750000000000000000e+01,1.341132075471698215e+02,1.151428571428571388e+02,1.446915887850467186e+02,1.338857142857142719e+02,9.680373831775700921e+01,1.250285714285714249e+02
9.751923076923077360e+01,1.341320754716981014e+02,1.151047619047619008e+02,1.437570093457943869e+02,1.337333333333333201e+02,9.667289719626168676e+01,1.249523809523809490e+02
9.751923076923077360e+01,1.341509433962264097e+02,1.151047619047619008e+02,1.432897196261682211e+02,1.337142857142857224e+02,9.657943925233644222e+01,1.248571428571428612e+02
9.751923076923077360e+01,1.340000000000000000e+02,1.152190476190476147e+02,1.425420560747663501e+02,1.336190476190476204e+02,9.620560747663552092e+01,1.250666666666666629e+02
9.757692307692308020e+01,1.340566037735848965e+02,1.152571428571428527e+02,1.418691588785046633e+02,1.333904761904761926e+02,9.624299065420561305e+01,1.250285714285714249e+02
9.726923076923077360e+01,1.342264150943396146e+02,1.152571428571428527e+02,1.412336448598130971e+02,1.330857142857142890e+02,9.624299065420561305e+01,1.247809523809523853e+02
9.726923076923077360e+01,1.340943396226415132e+02,1.151619047619047649e+02,1.407289719626168107e+02,1.328380952380952351e+02,9.624299065420561305e+01,1.248571428571428612e+02
9.721153846153846700e+01,1.342075471698113347e+02,1.150285714285714249e+02,1.398878504672897236e+02,1.328190476190476090e+02,9.628037383177570518e+01,1.248380952380952351e+02
9.709615384615383959e+01,1.343584905660377444e+02,1.150095238095238130e+02,1.394766355140186818e+02,1.327428571428571331e+02,9.611214953271027639e+01,1.245523809523809575e+02
9.705769230769230660e+01,1.344528301886792576e+02,1.149142857142857110e+02,1.392523364485981290e+02,1.326476190476190595e+02,9.598130841121495394e+01,1.245714285714285694e+02
9.696153846153846700e+01,1.341698113207547181e+02,1.148952380952380992e+02,1.384859813084112261e+02,1.324190476190476318e+02,9.598130841121495394e+01,1.245333333333333314e+02
9.671153846153846700e+01,1.342830188679245396e+02,1.148761904761904731e+02,1.381495327102803685e+02,1.322095238095238017e+02,9.598130841121495394e+01,1.244952380952380935e+02
9.655769230769230660e+01,1.341698113207547181e+02,1.149142857142857110e+02,1.377009345794392630e+02,1.320571428571428498e+02,9.598130841121495394e+01,1.244952380952380935e+02
9.659615384615383959e+01,1.343396226415094361e+02,1.149714285714285751e+02,1.372149532710280369e+02,1.320571428571428498e+02,9.594392523364486181e+01,1.244761904761904816e+02
9.655769230769230660e+01,1.343773584905660243e+02,1.148380952380952351e+02,1.371214953271027923e+02,1.321523809523809518e+02,9.562616822429906449e+01,1.244761904761904816e+02
9.661538461538461320e+01,1.343773584905660243e+02,1.149142857142857110e+02,1.368971962616822395e+02,1.320380952380952522e+02,9.585046728971963148e+01,1.244190476190476176e+02
9.644230769230769340e+01,1.345471698113207424e+02,1.149142857142857110e+02,1.367476635514018710e+02,1.320761904761904759e+02,9.583177570093458542e+01,1.244571428571428555e+02
9.640384615384616041e+01,1.345283018867924625e+02,1.148761904761904731e+02,1.361869158878504606e+02,1.317523809523809462e+02,9.581308411214953935e+01,1.244571428571428555e+02
9.661538461538461320e+01,1.343396226415094361e+02,1.148761904761904731e+02,1.359439252336448476e+02,1.315238095238095184e+02,9.579439252336447908e+01,1.244571428571428555e+02
9.673076923076922640e+01,1.343396226415094361e+02,1.150666666666666629e+02,1.354579439252336499e+02,1.315047619047618923e+02,9.571962616822429482e+01,1.242666666666666657e+02
9.665384615384616041e+01,1.344528301886792576e+02,1.150666666666666629e+02,1.354953271028037420e+02,1.313142857142857167e+02,9.564485981308411056e+01,1.243809523809523796e+02
9.661538461538461320e+01,1.340188679245283083e+02,1.151809523809523768e+02,1.351962616822429766e+02,1.314666666666666686e+02,9.558878504672897236e+01,1.243047619047619037e+02
9.682692307692308020e+01,1.340000000000000000e+02,1.151238095238095269e+02,1.351588785046728844e+02,1.314857142857142946e+02,9.536448598130840537e+01,1.243047619047619037e+02
9.663461538461538680e+01,1.339622641509433834e+02,1.149142857142857110e+02,1.349719626168224238e+02,1.312761904761904646e+02,9.534579439252335931e+01,1.242285714285714278e+02
9.669230769230769340e+01,1.338679245283018986e+02,1.147999999999999972e+02,1.348598130841121474e+02,1.310476190476190368e+02,9.519626168224299079e+01,1.241714285714285779e+02
9.659615384615383959e+01,1.337547169811320771e+02,1.148571428571428612e+02,1.348598130841121474e+02,1.313333333333333428e+02,9.530841121495326718e+01,1.241142857142857139e+02
9.640384615384616041e+01,1.339056603773584868e+02,1.148761904761904731e+02,1.348037383177570234e+02,1.313333333333333428e+02,9.528971962616822111e+01,1.238476190476190482e+02
9.640384615384616041e+01,1.337735849056603854e+02,1.152761904761904788e+02,1.346355140186915946e+02,1.311809523809523910e+02,9.510280373831776046e+01,1.238476190476190482e+02
9.640384615384616041e+01,1.337358490566037688e+02,1.153333333333333286e+02,1.346168224299065344e+02,1.308761904761904873e+02,9.504672897196262227e+01,1.236952380952380963e+02
9.617307692307691980e+01,1.335849056603773590e+02,1.151809523809523768e+02,1.345981308411215025e+02,1.305523809523809575e+02,9.502803738317757620e+01,1.235619047619047564e+02
9.613461538461538680e+01,1.333773584905660243e+02,1.153142857142857167e+02,1.348224299065420553e+02,1.303619047619047535e+02,9.500934579439253014e+01,1.235428571428571445e+02
9.613461538461538680e+01,1.333207547169811278e+02,1.152000000000000028e+02,1.348971962616822395e+02,1.302857142857142776e+02,9.499065420560746986e+01,1.234857142857142804e+02
9.617307692307691980e+01,1.331132075471698215e+02,1.152000000000000028e+02,1.348224299065420553e+02,1.303047619047619037e+02,9.476635514018691708e+01,1.234476190476190425e+02
9.615384615384616041e+01,1.329811320754716917e+02,1.152190476190476147e+02,1.347476635514018710e+02,1.300761904761904759e+02,9.474766355140187102e+01,1.233333333333333286e+02
9.605769230769230660e+01,1.329245283018867951e+02,1.151809523809523768e+02,1.347476635514018710e+02,1.299428571428571502e+02,9.480373831775700921e+01,1.232761904761904788e+02
9.605769230769230660e+01,1.328301886792452819e+02,1.150666666666666629e+02,1.347476635514018710e+02,1.296571428571428442e+02,9.478504672897196315e+01,1.231047619047619008e+02
9.575000000000000000e+01,1.326603773584905639e+02,1.150666666666666629e+02,1.347476635514018710e+02,1.296380952380952465e+02,9.485981308411214741e+01,1.229142857142857110e+02
9.578846153846153300e+01,1.326226415094339757e+02,1.148952380952380992e+02,1.346915887850467186e+02,1.292761904761904646e+02,9.480373831775700921e+01,1.228761904761904731e+02
9.592307692307691980e+01,1.323584905660377444e+02,1.151238095238095269e+02,1.347476635514018710e+02,1.292761904761904646e+02,9.472897196261682495e+01,1.227809523809523853e+02
9.596153846153846700e+01,1.318301886792452819e+02,1.151809523809523768e+02,1.348598130841121474e+02,1.291999999999999886e+02,9.467289719626168676e+01,1.225904761904761955e+02
9.573076923076922640e+01,1.318301886792452819e+02,1.152571428571428527e+02,1.348971962616822395e+02,1.288952380952380850e+02,9.437383177570093551e+01,1.225523809523809575e+02
9.575000000000000000e+01,1.313773584905660243e+02,1.152000000000000028e+02,1.348971962616822395e+02,1.289142857142857110e+02,9.428037383177570518e+01,1.224000000000000057e+02
9.561538461538461320e+01,1.313207547169811278e+02,1.152000000000000028e+02,1.349906542056074841e+02,1.289142857142857110e+02,9.420560747663552092e+01,1.221333333333333400e+02
9.551923076923077360e+01,1.312641509433962312e+02,1.151428571428571388e+02,1.349906542056074841e+02,1.284571428571428555e+02,9.416822429906541458e+01,1.218857142857142861e+02
9.540384615384616041e+01,1.308867924528301785e+02,1.150857142857142890e+02,1.349719626168224238e+02,1.282857142857142776e+02,9.416822429906541458e+01,1.217714285714285722e+02
9.534615384615383959e+01,1.306415094339622556e+02,1.151619047619047649e+02,1.349532710280373919e+02,1.282476190476190538e+02,9.416822429906541458e+01,1.217714285714285722e+02
9.515384615384616041e+01,1.303773584905660243e+02,1.152190476190476147e+02,1.350841121495327002e+02,1.279619047619047620e+02,9.420560747663552092e+01,1.217142857142857082e+02
9.515384615384616041e+01,1.303207547169811278e+02,1.150285714285714249e+02,1.350841121495327002e+02,1.277904761904761841e+02,9.405607476635513819e+01,1.215238095238095184e+02
9.517307692307691980e+01,1.302452830188679229e+02,1.150857142857142890e+02,1.349719626168224238e+02,1.276761904761904702e+02,9.424299065420561305e+01,1.214666666666666686e+02
9.515384615384616041e+01,1.300377358490566166e+02,1.151809523809523768e+02,1.350280373831775762e+02,1.276571428571428584e+02,9.431775700934579731e+01,1.212761904761904788e+02
9.509615384615383959e+01,1.299056603773584868e+02,1.151809523809523768e+02,1.349719626168224238e+02,1.274476190476190425e+02,9.426168224299065912e+01,1.210095238095238130e+02
9.517307692307691980e+01,1.297358490566037688e+02,1.153142857142857167e+02,1.350280373831775762e+02,1.272571428571428527e+02,9.407476635514018426e+01,1.209333333333333371e+02
9.509615384615383959e+01,1.295849056603773590e+02,1.152380952380952408e+02,1.349719626168224238e+02,1.271809523809523768e+02,9.403738317757009213e+01,1.208761904761904731e+02
9.519230769230769340e+01,1.294339622641509493e+02,1.152380952380952408e+02,1.350280373831775762e+02,1.270666666666666629e+02,9.392523364485981574e+01,1.204952380952380935e+02
9.526923076923077360e+01,1.292264150943396146e+02,1.152761904761904788e+02,1.350280373831775762e+02,1.270095238095238130e+02,9.385046728971963148e+01,1.203809523809523796e+02
9.488461538461538680e+01,1.286037735849056673e+02,1.151619047619047649e+02,1.350841121495327002e+02,1.269904761904761870e+02,9.377570093457943301e+01,1.202666666666666657e+02
9.480769230769230660e+01,1.285849056603773590e+02,1.155428571428571445e+02,1.350841121495327002e+02,1.269523809523809490e+02,9.368224299065420269e+01,1.200952380952381020e+02
9.480769230769230660e+01,1.283584905660377444e+02,1.155619047619047564e+02,1.351962616822429766e+02,1.268952380952380992e+02,9.355140186915888023e+01,1.199619047619047620e+02
9.476923076923077360e+01,1.281886792452830264e+02,1.154857142857142804e+02,1.351962616822429766e+02,1.268190476190476232e+02,9.342056074766355778e+01,1.201714285714285779e+02
9.475000000000000000e+01,1.277924528301886795e+02,1.154857142857142804e+02,1.352336448598130971e+02,1.265904761904761955e+02,9.334579439252335931e+01,1.200571428571428640e+02
9.478846153846153300e+01,1.277547169811320771e+02,1.154476190476190425e+02,1.352897196261682211e+02,1.264761904761904816e+02,9.293457943925233167e+01,1.196761904761904702e+02
9.478846153846153300e+01,1.276981132075471663e+02,1.152952380952380906e+02,1.353084112149532814e+02,1.263809523809523796e+02,9.293457943925233167e+01,1.195809523809523824e+02
9.473076923076922640e+01,1.275283018867924483e+02,1.152952380952380906e+02,1.353644859813084054e+02,1.258857142857142861e+02,9.289719626168223954e+01,1.193904761904761926e+02
9.444230769230769340e+01,1.270754716981132049e+02,1.151809523809523768e+02,1.354205607476635578e+02,1.258476190476190482e+02,9.246728971962616583e+01,1.191238095238095269e+02
9.448076923076922640e+01,1.266792452830188722e+02,1.152380952380952408e+02,1.357009345794392630e+02,1.255999999999999943e+02,9.246728971962616583e+01,1.187238095238095212e+02
9.448076923076922640e+01,1.265471698113207566e+02,1.152952380952380906e+02,1.357943925233644791e+02,1.255428571428571445e+02,9.241121495327102764e+01,1.185904761904761955e+02
9.446153846153846700e+01,1.263207547169811278e+02,1.154285714285714306e+02,1.359252336448598157e+02,1.252380952380952408e+02,9.239252336448598157e+01,1.185333333333333314e+02
9.432692307692308020e+01,1.262830188679245254e+02,1.154285714285714306e+02,1.363551401869158894e+02,1.250476190476190510e+02,9.213084112149532245e+01,1.182285714285714278e+02
9.428846153846153300e+01,1.260000000000000000e+02,1.152190476190476147e+02,1.365233644859813182e+02,1.247619047619047592e+02,9.203738317757009213e+01,1.181142857142857139e+02
9.430769230769230660e+01,1.257735849056603712e+02,1.152761904761904788e+02,1.369532710280373919e+02,1.245714285714285694e+02,9.183177570093458542e+01,1.180571428571428640e+02
9.400000000000000000e+01,1.255283018867924483e+02,1.150476190476190510e+02,1.371028037383177605e+02,1.244380952380952436e+02,9.155140186915888023e+01,1.179238095238095241e+02
9.400000000000000000e+01,1.250754716981132049e+02,1.152952380952380906e+02,1.373271028037383132e+02,1.242285714285714278e+02,9.151401869158878810e+01,1.177714285714285722e+02
9.403846153846153300e+01,1.248301886792452819e+02,1.154285714285714306e+02,1.375887850467289582e+02,1.240380952380952380e+02,9.147663551401869597e+01,1.175809523809523824e+02
9.394230769230769340e+01,1.247547169811320771e+02,1.152000000000000028e+02,1.379439252336448476e+02,1.240571428571428640e+02,9.128971962616822111e+01,1.173714285714285666e+02
9.394230769230769340e+01,1.243584905660377302e+02,1.151809523809523768e+02,1.388224299065420553e+02,1.238666666666666600e+02,9.125233644859812898e+01,1.170857142857142890e+02
9.392307692307691980e+01,1.241698113207547181e+02,1.148571428571428612e+02,1.391588785046728844e+02,1.238095238095238102e+02,9.123364485981308292e+01,1.169333333333333371e+02
9.369230769230769340e+01,1.240566037735849108e+02,1.149333333333333371e+02,1.394392523364485896e+02,1.232761904761904788e+02,9.123364485981308292e+01,1.167619047619047592e+02
9.363461538461538680e+01,1.240943396226415132e+02,1.150666666666666629e+02,1.398317757009345712e+02,1.232190476190476147e+02,9.130841121495326718e+01,1.165523809523809575e+02
9.344230769230769340e+01,1.238490566037735903e+02,1.152190476190476147e+02,1.400934579439252445e+02,1.231238095238095269e+02,9.130841121495326718e+01,1.164190476190476176e+02
9.338461538461538680e+01,1.238679245283018844e+02,1.151619047619047649e+02,1.402616822429906449e+02,1.227999999999999972e+02,9.110280373831776046e+01,1.160952380952381020e+02
9.323076923076922640e+01,1.236415094339622698e+02,1.151809523809523768e+02,1.408971962616822395e+02,1.227428571428571473e+02,9.110280373831776046e+01,1.159047619047618980e+02
9.325000000000000000e+01,1.234528301886792434e+02,1.151428571428571388e+02,1.414953271028037420e+02,1.227619047619047592e+02,9.102803738317757620e+01,1.157904761904761841e+02
9.325000000000000000e+01,1.233773584905660385e+02,1.150857142857142890e+02,1.416074766355140184e+02,1.226285714285714334e+02,9.072897196261682495e+01,1.155428571428571445e+02
9.313461538461538680e+01,1.231698113207547181e+02,1.151428571428571388e+02,1.422429906542056131e+02,1.223619047619047677e+02,9.063551401869159463e+01,1.153333333333333286e+02
9.313461538461538680e+01,1.227358490566037688e+02,1.149714285714285751e+02,1.428785046728972077e+02,1.220952380952381020e+02,9.063551401869159463e+01,1.152190476190476147e+02
9.300000000000000000e+01,1.226037735849056673e+02,1.151428571428571388e+02,1.434953271028037420e+02,1.217904761904761841e+02,9.042990654205607370e+01,1.150285714285714249e+02
9.307692307692308020e+01,1.224339622641509493e+02,1.151619047619047649e+02,1.437570093457943869e+02,1.217523809523809462e+02,9.029906542056075125e+01,1.148190476190476232e+02
9.311538461538461320e+01,1.222830188679245254e+02,1.151619047619047649e+02,1.443551401869158894e+02,1.217142857142857082e+02,9.039252336448598157e+01,1.147809523809523853e+02
9.311538461538461320e+01,1.219811320754716917e+02,1.151428571428571388e+02,1.453271028037383132e+02,1.213142857142857167e+02,9.042990654205607370e+01,1.147809523809523853e+02
9.311538461538461320e+01,1.218490566037735903e+02,1.151428571428571388e+02,1.457383177570093551e+02,1.213333333333333286e+02,9.042990654205607370e+01,1.149142857142857110e+02
9.309615384615383959e+01,1.213396226415094361e+02,1.148952380952380992e+02,1.463925233644859816e+02,1.212190476190476147e+02,9.033644859813084338e+01,1.146857142857142833e+02
9.307692307692308020e+01,1.212264150943396288e+02,1.149523809523809490e+02,1.472149532710280369e+02,1.211238095238095269e+02,9.029906542056075125e+01,1.143809523809523796e+02
9.303846153846153300e+01,1.211320754716981156e+02,1.150476190476190510e+02,1.477383177570093551e+02,1.209523809523809490e+02,9.056074766355139616e+01,1.140380952380952380e+02
9.303846153846153300e+01,1.208301886792452819e+02,1.150857142857142890e+02,1.488224299065420553e+02,1.208952380952380992e+02,9.050467289719625796e+01,1.138666666666666600e+02
9.298076923076922640e+01,1.208113207547169878e+02,1.151047619047619008e+02,1.492523364485981290e+02,1.207999999999999972e+02,9.039252336448598157e+01,1.138666666666666600e+02
9.300000000000000000e+01,1.203584905660377302e+02,1.151047619047619008e+02,1.497009345794392630e+02,1.202666666666666657e+02,9.037383177570093551e+01,1.136380952380952323e+02
9.275000000000000000e+01,1.202075471698113205e+02,1.148571428571428612e+02,1.504672897196261658e+02,1.201904761904761898e+02,9.037383177570093551e+01,1.134095238095238045e+02
9.282692307692308020e+01,1.200377358490566024e+02,1.149142857142857110e+02,1.514205607476635578e+02,1.197333333333333343e+02,8.992523364485981574e+01,1.134095238095238045e+02
9.278846153846153300e+01,1.197924528301886795e+02,1.150285714285714249e+02,1.517009345794392630e+02,1.194857142857142804e+02,8.992523364485981574e+01,1.133904761904761926e+02
9.275000000000000000e+01,1.197358490566037688e+02,1.152000000000000028e+02,1.524112149532710418e+02,1.194285714285714306e+02,8.990654205607476968e+01,1.133523809523809547e+02
9.288461538461538680e+01,1.196981132075471663e+02,1.152000000000000028e+02,1.528037383177570234e+02,1.193714285714285666e+02,8.988785046728972361e+01,1.129904761904761870e+02
9.319230769230769340e+01,1.196037735849056673e+02,1.150285714285714249e+02,1.531401869158878526e+02,1.190476190476190510e+02,8.985046728971963148e+01,1.128761904761904731e+02
9.319230769230769340e+01,1.189433962264150892e+02,1.148571428571428612e+02,1.542803738317757052e+02,1.188952380952380992e+02,8.964485981308411056e+01,1.128190476190476232e+02
9.319230769230769340e+01,1.189433962264150892e+02,1.148761904761904731e+02,1.545794392523364422e+02,1.186476190476190453e+02,8.975700934579438695e+01,1.127047619047619094e+02
9.319230769230769340e+01,1.186603773584905639e+02,1.149523809523809490e+02,1.550280373831775762e+02,1.183619047619047677e+02,8.968224299065420269e+01,1.125523809523809575e+02
9.317307692307691980e+01,1.184905660377358458e+02,1.150095238095238130e+02,1.555514018691588660e+02,1.183047619047619037e+02,8.966355140186915662e+01,1.123619047619047677e+02
9.300000000000000000e+01,1.179622641509433976e+02,1.147238095238095212e+02,1.560186915887850603e+02,1.182857142857142918e+02,8.973831775700934088e+01,1.122666666666666657e+02
9.300000000000000000e+01,1.179622641509433976e+02,1.146857142857142833e+02,1.564672897196261658e+02,1.180571428571428640e+02,8.964485981308411056e+01,1.122476190476190538e+02
9.298076923076922640e+01,1.177735849056603712e+02,1.146095238095238074e+02,1.572149532710280369e+02,1.179428571428571360e+02,8.962616822429906449e+01,1.122476190476190538e+02
9.294230769230769340e+01,1.175283018867924483e+02,1.146666666666666714e+02,1.574205607476635578e+02,1.179619047619047620e+02,8.962616822429906449e+01,1.122476190476190538e+02
9.294230769230769340e+01,1.173207547169811278e+02,1.146095238095238074e+02,1.581682242990654288e+02,1.178285714285714221e+02,8.968224299065420269e+01,1.118666666666666600e+02
9.288461538461538680e+01,1.170188679245283083e+02,1.146095238095238074e+02,1.586168224299065344e+02,1.177523809523809462e+02,8.968224299065420269e+01,1.116952380952380963e+02
9.251923076923077360e+01,1.167924528301886795e+02,1.145333333333333314e+02,1.589345794392523317e+02,1.175619047619047564e+02,8.958878504672897236e+01,1.114095238095238045e+02
9.251923076923077360e+01,1.169433962264150892e+02,1.145333333333333314e+02,1.592523364485981290e+02,1.173523809523809547e+02,8.949532710280374204e+01,1.109333333333333371e+02
9.263461538461538680e+01,1.169433962264150892e+02,1.146285714285714334e+02,1.598878504672897236e+02,1.172000000000000028e+02,8.945794392523364991e+01,1.105523809523809575e+02
9.276923076923077360e+01,1.163584905660377302e+02,1.147428571428571473e+02,1.600747663551401843e+02,1.170666666666666629e+02,8.945794392523364991e+01,1.105142857142857196e+02
9.261538461538461320e+01,1.160000000000000000e+02,1.147809523809523853e+02,1.604299065420560737e+02,1.170095238095238130e+02,8.932710280373831324e+01,1.104761904761904816e+02
9.253846153846153300e+01,1.159245283018867951e+02,1.146857142857142833e+02,1.605420560747663501e+02,1.169142857142857110e+02,8.928971962616822111e+01,1.102476190476190538e+02
9.253846153846153300e+01,1.158490566037735903e+02,1.145142857142857196e+02,1.610280373831775762e+02,1.168761904761904731e+02,8.938317757009345144e+01,1.101904761904761898e+02
9.259615384615383959e+01,1.156981132075471663e+02,1.144952380952380935e+02,1.612149532710280369e+02,1.171047619047619008e+02,8.940186915887851171e+01,1.100571428571428640e+02
9.257692307692308020e+01,1.154905660377358458e+02,1.144952380952380935e+02,1.613831775700934656e+02,1.167999999999999972e+02,8.934579439252335931e+01,1.099047619047618980e+02
9.269230769230769340e+01,1.154528301886792434e+02,1.144952380952380935e+02,1.615514018691588660e+02,1.167619047619047592e+02,8.947663551401869597e+01,1.101142857142857139e+02
9.276923076923077360e+01,1.148301886792452819e+02,1.146476190476190453e+02,1.617383177570093551e+02,1.167809523809523853e+02,8.940186915887851171e+01,1.097523809523809462e+02
9.276923076923077360e+01,1.147924528301886795e+02,1.146666666666666714e+02,1.620000000000000000e+02,1.165333333333333314e+02,8.917757009345794472e+01,1.097904761904761841e+02
9.276923076923077360e+01,1.143207547169811278e+02,1.149142857142857110e+02,1.621495327102803685e+02,1.164190476190476176e+02,8.925233644859812898e+01,1.094095238095238045e+02
9.294230769230769340e+01,1.140943396226415132e+02,1.148952380952380992e+02,1.622242990654205528e+02,1.164000000000000057e+02,8.932710280373831324e+01,1.095428571428571445e+02
9.301923076923077360e+01,1.139245283018867951e+02,1.149904761904761870e+02,1.623738317757009213e+02,1.164380952380952436e+02,8.934579439252335931e+01,1.094666666666666686e+02
9.294230769230769340e+01,1.135471698113207566e+02,1.148761904761904731e+02,1.624672897196261658e+02,1.163047619047619037e+02,8.934579439252335931e+01,1.086285714285714334e+02
9.294230769230769340e+01,1.133207547169811278e+02,1.148571428571428612e+02,1.625233644859813182e+02,1.162476190476190538e+02,8.936448598130840537e+01,1.084380952380952436e+02
9.305769230769230660e+01,1.130754716981132049e+02,1.148952380952380992e+02,1.625233644859813182e+02,1.160000000000000000e+02,8.934579439252335931e+01,1.080190476190476261e+02
9.303846153846153300e+01,1.129245283018867951e+02,1.148952380952380992e+02,1.626915887850467186e+02,1.160000000000000000e+02,8.943925233644860384e+01,1.075428571428571445e+02
9.290384615384616041e+01,1.125283018867924483e+02,1.152000000000000028e+02,1.626915887850467186e+02,1.154666666666666686e+02,8.927102803738317505e+01,1.075619047619047564e+02
9.269230769230769340e+01,1.120566037735849108e+02,1.152000000000000028e+02,1.631401869158878526e+02,1.152952380952380906e+02,8.900934579439253014e+01,1.073904761904761926e+02
9.261538461538461320e+01,1.118867924528301927e+02,1.152000000000000028e+02,1.631401869158878526e+02,1.152761904761904788e+02,8.902803738317757620e+01,1.071047619047619008e+02
9.259615384615383959e+01,1.117169811320754746e+02,1.152000000000000028e+02,1.631401869158878526e+02,1.150666666666666629e+02,8.874766355140187102e+01,1.070285714285714249e+02
9.269230769230769340e+01,1.118301886792452819e+02,1.151047619047619008e+02,1.631401869158878526e+02,1.149333333333333371e+02,8.876635514018691708e+01,1.067999999999999972e+02
9.284615384615383959e+01,1.117358490566037688e+02,1.151047619047619008e+02,1.631588785046728844e+02,1.149523809523809490e+02,8.867289719626168676e+01,1.068380952380952351e+02
9.303846153846153300e+01,1.111886792452830122e+02,1.150666666666666629e+02,1.630841121495327002e+02,1.148571428571428612e+02,8.863551401869159463e+01,1.066857142857142833e+02
9.290384615384616041e+01,1.109433962264150892e+02,1.148952380952380992e+02,1.630841121495327002e+02,1.149523809523809490e+02,8.863551401869159463e+01,1.065714285714285694e+02
9.276923076923077360e+01,1.111320754716981156e+02,1.151047619047619008e+02,1.630467289719626081e+02,1.149714285714285751e+02,8.876635514018691708e+01,1.059428571428571360e+02
9.286538461538461320e+01,1.106981132075471663e+02,1.150476190476190510e+02,1.626168224299065344e+02,1.148190476190476232e+02,8.885981308411214741e+01,1.055999999999999943e+02
9.282692307692308020e+01,1.108490566037735903e+02,1.151047619047619008e+02,1.626915887850467186e+02,1.147238095238095212e+02,8.887850467289719347e+01,1.054476190476190425e+02
