# 'cement_0_60.h5', 'water_0_60.h5', 'Asphaltwet_0_60.h5', 'Asphalt_0_60.h5', 'Roughgravel_0_60.h5', 'grass_0_60.h5', 'roadgravel_0_60.h5'
8.923364485981308292e+01,1.167288135593220346e+02,1.043703703703703667e+02,1.071809523809523768e+02,1.997307692307692264e+02,1.386363636363636260e+02,2.141132075471698215e+02
8.923364485981308292e+01,1.167966101694915295e+02,1.043148148148148096e+02,1.072000000000000028e+02,1.986538461538461604e+02,1.386363636363636260e+02,2.140754716981132049e+02
8.925233644859812898e+01,1.167966101694915295e+02,1.041851851851851904e+02,1.066095238095238074e+02,1.976923076923076792e+02,1.386363636363636260e+02,2.140943396226415132e+02
8.934579439252335931e+01,1.167966101694915295e+02,1.041851851851851904e+02,1.067047619047619094e+02,1.963846153846153868e+02,1.387636363636363512e+02,2.141698113207547181e+02
8.943925233644860384e+01,1.167627118644067821e+02,1.041296296296296333e+02,1.067428571428571473e+02,1.959807692307692264e+02,1.386909090909090878e+02,2.141698113207547181e+02
8.951401869158878810e+01,1.165932203389830448e+02,1.041296296296296333e+02,1.067999999999999972e+02,1.945769230769230660e+02,1.385999999999999943e+02,2.140754716981132049e+02
8.936448598130840537e+01,1.166271186440677923e+02,1.041296296296296333e+02,1.068190476190476232e+02,1.934230769230769340e+02,1.385818181818181927e+02,2.140754716981132049e+02
8.936448598130840537e+01,1.164237288135593218e+02,1.040185185185185190e+02,1.065904761904761955e+02,1.922692307692307736e+02,1.385454545454545325e+02,2.142264150943396146e+02
8.949532710280374204e+01,1.160677966101694949e+02,1.039629629629629619e+02,1.066095238095238074e+02,1.916538461538461604e+02,1.384727272727272691e+02,2.140000000000000000e+02
8.943925233644860384e+01,1.160000000000000000e+02,1.039629629629629619e+02,1.066285714285714334e+02,1.907500000000000000e+02,1.384727272727272691e+02,2.140188679245283083e+02
8.943925233644860384e+01,1.160338983050847474e+02,1.039259259259259238e+02,1.066666666666666714e+02,1.903846153846153868e+02,1.384181818181818073e+02,2.140188679245283083e+02
8.943925233644860384e+01,1.158644067796610102e+02,1.038888888888888857e+02,1.069333333333333371e+02,1.894423076923076792e+02,1.380545454545454618e+02,2.139622641509433834e+02
8.994392523364486181e+01,1.158644067796610102e+02,1.037592592592592524e+02,1.070285714285714249e+02,1.883846153846153868e+02,1.378909090909091049e+02,2.140377358490566166e+02
8.998130841121495394e+01,1.155932203389830448e+02,1.037222222222222285e+02,1.070095238095238130e+02,1.881538461538461604e+02,1.376545454545454561e+02,2.141698113207547181e+02
8.998130841121495394e+01,1.153559322033898269e+02,1.034629629629629619e+02,1.068761904761904731e+02,1.874615384615384528e+02,1.376545454545454561e+02,2.141698113207547181e+02
8.992523364485981574e+01,1.153389830508474603e+02,1.034259259259259238e+02,1.068761904761904731e+02,1.868076923076923208e+02,1.374363636363636374e+02,2.140943396226415132e+02
8.992523364485981574e+01,1.153728813559322077e+02,1.035555555555555571e+02,1.069904761904761870e+02,1.863076923076923208e+02,1.374000000000000057e+02,2.141320754716981014e+02
8.992523364485981574e+01,1.154406779661016884e+02,1.035185185185185190e+02,1.071238095238095269e+02,1.859615384615384528e+02,1.372727272727272805e+02,2.141509433962264097e+02
8.986915887850467755e+01,1.155254237288135641e+02,1.033518518518518476e+02,1.069904761904761870e+02,1.854807692307692264e+02,1.372363636363636488e+02,2.139245283018867951e+02
8.988785046728972361e+01,1.153559322033898269e+02,1.031296296296296333e+02,1.070285714285714249e+02,1.848461538461538396e+02,1.371636363636363569e+02,2.137924528301886653e+02
8.988785046728972361e+01,1.150508474576271141e+02,1.029814814814814810e+02,1.072380952380952408e+02,1.845384615384615472e+02,1.370000000000000000e+02,2.137735849056603854e+02
8.992523364485981574e+01,1.150508474576271141e+02,1.029814814814814810e+02,1.070857142857142890e+02,1.842692307692307736e+02,1.369454545454545382e+02,2.136981132075471805e+02
8.996261682242990787e+01,1.150508474576271141e+02,1.029814814814814810e+02,1.069142857142857110e+02,1.838846153846153868e+02,1.365999999999999943e+02,2.135094339622641542e+02
9.001869158878504606e+01,1.146949152542372872e+02,1.030370370370370381e+02,1.068952380952380992e+02,1.837115384615384528e+02,1.365090909090909008e+02,2.135094339622641542e+02
9.014953271028036852e+01,1.146779661016949206e+02,1.029259259259259238e+02,1.067619047619047592e+02,1.834615384615384528e+02,1.365090909090909008e+02,2.133773584905660243e+02
9.014953271028036852e+01,1.147457627118644012e+02,1.028333333333333286e+02,1.067619047619047592e+02,1.831730769230769340e+02,1.363090909090909122e+02,2.130754716981132049e+02
9.014953271028036852e+01,1.143559322033898269e+02,1.026851851851851904e+02,1.067809523809523853e+02,1.827115384615384528e+02,1.359272727272727366e+02,2.131132075471698215e+02
9.035514018691588944e+01,1.143220338983050794e+02,1.026666666666666714e+02,1.066857142857142833e+02,1.822884615384615472e+02,1.355999999999999943e+02,2.123584905660377444e+02
9.035514018691588944e+01,1.143050847457627128e+02,1.024259259259259238e+02,1.070857142857142890e+02,1.822884615384615472e+02,1.353090909090909122e+02,2.122452830188679229e+02
9.031775700934579731e+01,1.142203389830508513e+02,1.024629629629629619e+02,1.071809523809523768e+02,1.820576923076923208e+02,1.349818181818181699e+02,2.120754716981132049e+02
9.024299065420561305e+01,1.142033898305084705e+02,1.023703703703703667e+02,1.073142857142857167e+02,1.817692307692307736e+02,1.348000000000000114e+02,2.117358490566037688e+02
9.028037383177570518e+01,1.140169491525423666e+02,1.023703703703703667e+02,1.072380952380952408e+02,1.816923076923076792e+02,1.346363636363636260e+02,2.116037735849056673e+02
9.028037383177570518e+01,1.139491525423728859e+02,1.024074074074074048e+02,1.072761904761904788e+02,1.814807692307692264e+02,1.344909090909090992e+02,2.114716981132075375e+02
9.044859813084111977e+01,1.137457627118644012e+02,1.023888888888888857e+02,1.073142857142857167e+02,1.813846153846153868e+02,1.340909090909090935e+02,2.109811320754716917e+02
9.037383177570093551e+01,1.137966101694915295e+02,1.024074074074074048e+02,1.073714285714285666e+02,1.813461538461538396e+02,1.339818181818181699e+02,2.108679245283018986e+02
9.037383177570093551e+01,1.137288135593220346e+02,1.021851851851851904e+02,1.074285714285714306e+02,1.813461538461538396e+02,1.339818181818181699e+02,2.106603773584905639e+02
9.035514018691588944e+01,1.137288135593220346e+02,1.022592592592592524e+02,1.075047619047619065e+02,1.814230769230769340e+02,1.338181818181818130e+02,2.103584905660377444e+02
9.042990654205607370e+01,1.135254237288135641e+02,1.022962962962962905e+02,1.076952380952380963e+02,1.814615384615384528e+02,1.336545454545454561e+02,2.099245283018867951e+02
9.042990654205607370e+01,1.134576271186440692e+02,1.023148148148148096e+02,1.076571428571428584e+02,1.814230769230769340e+02,1.335454545454545325e+02,2.096981132075471805e+02
9.031775700934579731e+01,1.134745762711864359e+02,1.023148148148148096e+02,1.076761904761904702e+02,1.812884615384615472e+02,1.329272727272727366e+02,2.096037735849056673e+02
9.031775700934579731e+01,1.133898305084745743e+02,1.022037037037037095e+02,1.077714285714285722e+02,1.813653846153846132e+02,1.328181818181818130e+02,2.093396226415094361e+02
9.026168224299065912e+01,1.134406779661016884e+02,1.020000000000000000e+02,1.076571428571428584e+02,1.815384615384615472e+02,1.325999999999999943e+02,2.090754716981132049e+02
9.026168224299065912e+01,1.134406779661016884e+02,1.018518518518518476e+02,1.075238095238095184e+02,1.816346153846153868e+02,1.322909090909090821e+02,2.086037735849056673e+02
9.039252336448598157e+01,1.132542372881355988e+02,1.018518518518518476e+02,1.075809523809523824e+02,1.816923076923076792e+02,1.318363636363636431e+02,2.085094339622641542e+02
9.039252336448598157e+01,1.132033898305084705e+02,1.017592592592592524e+02,1.075238095238095184e+02,1.817307692307692264e+02,1.315999999999999943e+02,2.078867924528301785e+02
9.033644859813084338e+01,1.132033898305084705e+02,1.017592592592592524e+02,1.073142857142857167e+02,1.818076923076923208e+02,1.315636363636363626e+02,2.078113207547169736e+02
9.037383177570093551e+01,1.132033898305084705e+02,1.013518518518518476e+02,1.073904761904761926e+02,1.819038461538461604e+02,1.312181818181818187e+02,2.075471698113207424e+02
9.033644859813084338e+01,1.131864406779661039e+02,1.013148148148148096e+02,1.073904761904761926e+02,1.820769230769230660e+02,1.311090909090908951e+02,2.064528301886792576e+02
9.037383177570093551e+01,1.132881355932203320e+02,1.012222222222222285e+02,1.075999999999999943e+02,1.820961538461538396e+02,1.308909090909091049e+02,2.058679245283018986e+02
9.089719626168223954e+01,1.133220338983050794e+02,1.011666666666666714e+02,1.076761904761904702e+02,1.824230769230769340e+02,1.302909090909090821e+02,2.057924528301886653e+02
9.052336448598130403e+01,1.131864406779661039e+02,1.008333333333333286e+02,1.079809523809523739e+02,1.824423076923076792e+02,1.300909090909090935e+02,2.051509433962264097e+02
9.056074766355139616e+01,1.129830508474576334e+02,1.006111111111111143e+02,1.081904761904761898e+02,1.825769230769230660e+02,1.297636363636363512e+02,2.048113207547169736e+02
9.054205607476635009e+01,1.129830508474576334e+02,1.002222222222222285e+02,1.082095238095238159e+02,1.825961538461538396e+02,1.294727272727272691e+02,2.040000000000000000e+02
9.042990654205607370e+01,1.128813559322033910e+02,1.002222222222222285e+02,1.083238095238095298e+02,1.831346153846153868e+02,1.291636363636363569e+02,2.032264150943396146e+02
9.052336448598130403e+01,1.125423728813559308e+02,1.001851851851851904e+02,1.085142857142857196e+02,1.831923076923076792e+02,1.289818181818181699e+02,2.030188679245283083e+02
9.057943925233644222e+01,1.123898305084745743e+02,1.001666666666666714e+02,1.085714285714285694e+02,1.833076923076923208e+02,1.284909090909090992e+02,2.026415094339622556e+02
9.044859813084111977e+01,1.121864406779661039e+02,1.000925925925925952e+02,1.084571428571428555e+02,1.834423076923076792e+02,1.282363636363636488e+02,2.017924528301886653e+02
9.020560747663552092e+01,1.120508474576271141e+02,1.001481481481481524e+02,1.085523809523809575e+02,1.838653846153846132e+02,1.281454545454545553e+02,2.012452830188679229e+02
9.031775700934579731e+01,1.118474576271186436e+02,9.981481481481480955e+01,1.085523809523809575e+02,1.839038461538461604e+02,1.278727272727272748e+02,2.005849056603773590e+02
9.041121495327102764e+01,1.118135593220338961e+02,9.948148148148148096e+01,1.088190476190476232e+02,1.840769230769230660e+02,1.278363636363636431e+02,1.996226415094339757e+02
9.050467289719625796e+01,1.116440677966101731e+02,9.959259259259259522e+01,1.088190476190476232e+02,1.845769230769230660e+02,1.274909090909090850e+02,1.990188679245283083e+02
9.052336448598130403e+01,1.115593220338983116e+02,9.953703703703703809e+01,1.087809523809523853e+02,1.845961538461538396e+02,1.273454545454545439e+02,1.982830188679245396e+02
9.031775700934579731e+01,1.115762711864406782e+02,9.946296296296296191e+01,1.089714285714285751e+02,1.849615384615384528e+02,1.273090909090909122e+02,1.975849056603773590e+02
9.028037383177570518e+01,1.115254237288135641e+02,9.935185185185184764e+01,1.089904761904761870e+02,1.850961538461538396e+02,1.270181818181818159e+02,1.967735849056603854e+02
9.003738317757009213e+01,1.113728813559322077e+02,9.900000000000000000e+01,1.092000000000000028e+02,1.853846153846153868e+02,1.267454545454545496e+02,1.959622641509433834e+02
9.001869158878504606e+01,1.113220338983050794e+02,9.892592592592592382e+01,1.092380952380952408e+02,1.857307692307692264e+02,1.266363636363636402e+02,1.953018867924528195e+02
9.000000000000000000e+01,1.112881355932203320e+02,9.903703703703703809e+01,1.092952380952380906e+02,1.860961538461538396e+02,1.262545454545454504e+02,1.948679245283018986e+02
8.994392523364486181e+01,1.112711864406779654e+02,9.920370370370370949e+01,1.093523809523809547e+02,1.862500000000000000e+02,1.261454545454545411e+02,1.936037735849056673e+02
9.018691588785046065e+01,1.112033898305084705e+02,9.920370370370370949e+01,1.092571428571428527e+02,1.868269230769230660e+02,1.260363636363636317e+02,1.927169811320754604e+02
9.001869158878504606e+01,1.111016949152542423e+02,9.907407407407407618e+01,1.095238095238095184e+02,1.872307692307692264e+02,1.257818181818181813e+02,1.921698113207547181e+02
9.003738317757009213e+01,1.111016949152542423e+02,9.924074074074074758e+01,1.094285714285714306e+02,1.876346153846153868e+02,1.255090909090909150e+02,1.908301886792452819e+02
8.949532710280374204e+01,1.109830508474576334e+02,9.888888888888888573e+01,1.095047619047619065e+02,1.879038461538461604e+02,1.252909090909090963e+02,1.902452830188679229e+02
8.966355140186915662e+01,1.109491525423728859e+02,9.881481481481480955e+01,1.095809523809523824e+02,1.887884615384615472e+02,1.252181818181818187e+02,1.893962264150943327e+02
8.942056074766355778e+01,1.108813559322033910e+02,9.872222222222222854e+01,1.096761904761904702e+02,1.889615384615384528e+02,1.249272727272727224e+02,1.881132075471698215e+02
8.921495327102803685e+01,1.106779661016949206e+02,9.868518518518519045e+01,1.097714285714285722e+02,1.896923076923076792e+02,1.248181818181818130e+02,1.872075471698113347e+02
8.928971962616822111e+01,1.105593220338983116e+02,9.851851851851851904e+01,1.096761904761904702e+02,1.904038461538461604e+02,1.246909090909090878e+02,1.861886792452830264e+02
8.930841121495326718e+01,1.103559322033898269e+02,9.850000000000000000e+01,1.102666666666666657e+02,1.906923076923076792e+02,1.243636363636363598e+02,1.853207547169811278e+02
8.925233644859812898e+01,1.103389830508474603e+02,9.864814814814815236e+01,1.103619047619047677e+02,1.909038461538461604e+02,1.241454545454545411e+02,1.839433962264151035e+02
8.927102803738317505e+01,1.101355932203389898e+02,9.862962962962963331e+01,1.104571428571428555e+02,1.916538461538461604e+02,1.238545454545454589e+02,1.828490566037735903e+02
8.904672897196262227e+01,1.101694915254237230e+02,9.835185185185184764e+01,1.105523809523809575e+02,1.921346153846153868e+02,1.235999999999999943e+02,1.817169811320754604e+02
8.900934579439253014e+01,1.101694915254237230e+02,9.827777777777777146e+01,1.105523809523809575e+02,1.925769230769230660e+02,1.235272727272727309e+02,1.802452830188679229e+02
8.897196261682242380e+01,1.102203389830508513e+02,9.822222222222222854e+01,1.105904761904761955e+02,1.932307692307692264e+02,1.229818181818181841e+02,1.796415094339622556e+02
8.902803738317757620e+01,1.099491525423728859e+02,9.824074074074074758e+01,1.105904761904761955e+02,1.940961538461538396e+02,1.229090909090909065e+02,1.784150943396226410e+02
8.893457943925233167e+01,1.098813559322033910e+02,9.833333333333332860e+01,1.107809523809523853e+02,1.947692307692307736e+02,1.225999999999999943e+02,1.773962264150943327e+02
8.906542056074766833e+01,1.099322033898305051e+02,9.831481481481480955e+01,1.107619047619047592e+02,1.954423076923076792e+02,1.222000000000000028e+02,1.764716981132075375e+02
8.889719626168223954e+01,1.098983050847457577e+02,9.827777777777777146e+01,1.109904761904761870e+02,1.962884615384615472e+02,1.219454545454545524e+02,1.748490566037735903e+02
8.859813084112148829e+01,1.098305084745762770e+02,9.805555555555555713e+01,1.108952380952380992e+02,1.965576923076923208e+02,1.217999999999999972e+02,1.737358490566037688e+02
8.874766355140187102e+01,1.098474576271186436e+02,9.801851851851851904e+01,1.112571428571428527e+02,1.974807692307692264e+02,1.218181818181818130e+02,1.725094339622641542e+02
8.871028037383177889e+01,1.096271186440677923e+02,9.798148148148148096e+01,1.113333333333333286e+02,1.980769230769230660e+02,1.217090909090909037e+02,1.713773584905660243e+02
8.861682242990654856e+01,1.092881355932203320e+02,9.785185185185184764e+01,1.114666666666666686e+02,1.990769230769230660e+02,1.218181818181818130e+02,1.701886792452830264e+02
8.831775700934579731e+01,1.091355932203389898e+02,9.774074074074074758e+01,1.115238095238095184e+02,1.997500000000000000e+02,1.215818181818181785e+02,1.688679245283018986e+02
8.828037383177570518e+01,1.089661016949152526e+02,9.762962962962963331e+01,1.113714285714285666e+02,2.005961538461538396e+02,1.213454545454545439e+02,1.677924528301886653e+02
8.826168224299065912e+01,1.089661016949152526e+02,9.750000000000000000e+01,1.113714285714285666e+02,2.019230769230769340e+02,1.212909090909090963e+02,1.666603773584905639e+02
8.809345794392523032e+01,1.087627118644067821e+02,9.740740740740740478e+01,1.113142857142857167e+02,2.022692307692307736e+02,1.211636363636363569e+02,1.651698113207547181e+02
8.800000000000000000e+01,1.086949152542372872e+02,9.729629629629629051e+01,1.114666666666666686e+02,2.033269230769230660e+02,1.211636363636363569e+02,1.635849056603773590e+02
8.800000000000000000e+01,1.085932203389830448e+02,9.733333333333332860e+01,1.114666666666666686e+02,2.040769230769230660e+02,1.211272727272727252e+02,1.626037735849056673e+02
8.785046728971963148e+01,1.085254237288135641e+02,9.709259259259259522e+01,1.114857142857142804e+02,2.050576923076923208e+02,1.212000000000000028e+02,1.612830188679245396e+02
8.785046728971963148e+01,1.083728813559322077e+02,9.727777777777777146e+01,1.116761904761904702e+02,2.059615384615384528e+02,1.207999999999999972e+02,1.600000000000000000e+02
8.781308411214953935e+01,1.081525423728813564e+02,9.709259259259259522e+01,1.116761904761904702e+02,2.065961538461538396e+02,1.208181818181818130e+02,1.587547169811320771e+02
8.775700934579438695e+01,1.081525423728813564e+02,9.657407407407407618e+01,1.119809523809523739e+02,2.074615384615384528e+02,1.207090909090909037e+02,1.574528301886792576e+02
8.766355140186915662e+01,1.080508474576271141e+02,9.657407407407407618e+01,1.119809523809523739e+02,2.086538461538461604e+02,1.205272727272727309e+02,1.557169811320754604e+02
8.749532710280374204e+01,1.080508474576271141e+02,9.661111111111111427e+01,1.119809523809523739e+02,2.095192307692307736e+02,1.201818181818181870e+02,1.548301886792452819e+02
8.749532710280374204e+01,1.080169491525423666e+02,9.703703703703703809e+01,1.123047619047619037e+02,2.106923076923076792e+02,1.203454545454545439e+02,1.533584905660377444e+02
8.734579439252335931e+01,1.079322033898305051e+02,9.690740740740740478e+01,1.123047619047619037e+02,2.116923076923076792e+02,1.200181818181818159e+02,1.521320754716981014e+02
8.719626168224299079e+01,1.079661016949152526e+02,9.690740740740740478e+01,1.125333333333333314e+02,2.123269230769230660e+02,1.200181818181818159e+02,1.507924528301886653e+02
8.700934579439253014e+01,1.077288135593220346e+02,9.675925925925925242e+01,1.125333333333333314e+02,2.138269230769230660e+02,1.200181818181818159e+02,1.493962264150943327e+02
8.697196261682242380e+01,1.074915254237288167e+02,9.672222222222222854e+01,1.125523809523809575e+02,2.147115384615384528e+02,1.198909090909090907e+02,1.478679245283018986e+02
8.680373831775700921e+01,1.073389830508474603e+02,9.672222222222222854e+01,1.125523809523809575e+02,2.157500000000000000e+02,1.195999999999999943e+02,1.464905660377358458e+02
8.691588785046728560e+01,1.074237288135593218e+02,9.622222222222222854e+01,1.126285714285714334e+02,2.164615384615384528e+02,1.194909090909090850e+02,1.452830188679245396e+02
8.685981308411214741e+01,1.072033898305084705e+02,9.611111111111111427e+01,1.129142857142857110e+02,2.177500000000000000e+02,1.192181818181818187e+02,1.438679245283018986e+02
8.685981308411214741e+01,1.072372881355932179e+02,9.605555555555555713e+01,1.129333333333333371e+02,2.189807692307692264e+02,1.192909090909090963e+02,1.423584905660377444e+02
8.682242990654205528e+01,1.070847457627118615e+02,9.618518518518519045e+01,1.130476190476190510e+02,2.198653846153846132e+02,1.191090909090909093e+02,1.410377358490566166e+02
8.684112149532710134e+01,1.070000000000000000e+02,9.614814814814815236e+01,1.131809523809523768e+02,2.209423076923076792e+02,1.190181818181818159e+02,1.396226415094339757e+02
8.682242990654205528e+01,1.068983050847457577e+02,9.618518518518519045e+01,1.132000000000000028e+02,2.222500000000000000e+02,1.191090909090909093e+02,1.383396226415094361e+02
8.672897196261682495e+01,1.065932203389830448e+02,9.574074074074074758e+01,1.132380952380952408e+02,2.231153846153846132e+02,1.191454545454545411e+02,1.366226415094339757e+02
8.648598130841121190e+01,1.065593220338983116e+02,9.587037037037036669e+01,1.132000000000000028e+02,2.241730769230769340e+02,1.191636363636363569e+02,1.356792452830188722e+02
8.648598130841121190e+01,1.061694915254237230e+02,9.590740740740740478e+01,1.132952380952380906e+02,2.247500000000000000e+02,1.190181818181818159e+02,1.342830188679245396e+02
8.642990654205607370e+01,1.059830508474576334e+02,9.588888888888888573e+01,1.132380952380952408e+02,2.257500000000000000e+02,1.188545454545454589e+02,1.328113207547169736e+02
8.646728971962616583e+01,1.057796610169491487e+02,9.583333333333332860e+01,1.132190476190476147e+02,2.269038461538461604e+02,1.187636363636363654e+02,1.317169811320754604e+02
8.650467289719625796e+01,1.057796610169491487e+02,9.577777777777777146e+01,1.132380952380952408e+02,2.278076923076923208e+02,1.188363636363636431e+02,1.300754716981132049e+02
8.637383177570093551e+01,1.056271186440677923e+02,9.568518518518519045e+01,1.132571428571428527e+02,2.287884615384615472e+02,1.187999999999999972e+02,1.288301886792452819e+02
8.618691588785046065e+01,1.055423728813559308e+02,9.566666666666667140e+01,1.132761904761904788e+02,2.293461538461538396e+02,1.187272727272727337e+02,1.274339622641509493e+02
8.616822429906541458e+01,1.051525423728813564e+02,9.566666666666667140e+01,1.134095238095238045e+02,2.305576923076923208e+02,1.186363636363636402e+02,1.262452830188679229e+02
8.613084112149532245e+01,1.048813559322033910e+02,9.533333333333332860e+01,1.134095238095238045e+02,2.317692307692307736e+02,1.187818181818181813e+02,1.249433962264150892e+02
8.611214953271027639e+01,1.045254237288135641e+02,9.540740740740740478e+01,1.135428571428571445e+02,2.326346153846153868e+02,1.185454545454545467e+02,1.234150943396226410e+02
8.609345794392523032e+01,1.045932203389830448e+02,9.509259259259259522e+01,1.135999999999999943e+02,2.335192307692307736e+02,1.185090909090909150e+02,1.223584905660377302e+02
8.601869158878504606e+01,1.042203389830508513e+02,9.512962962962963331e+01,1.135999999999999943e+02,2.347115384615384528e+02,1.183272727272727280e+02,1.210377358490566024e+02
8.603738317757009213e+01,1.040508474576271141e+02,9.507407407407407618e+01,1.134666666666666686e+02,2.351730769230769340e+02,1.183454545454545439e+02,1.197547169811320771e+02
8.558878504672897236e+01,1.037796610169491487e+02,9.511111111111111427e+01,1.134666666666666686e+02,2.361923076923076792e+02,1.182727272727272663e+02,1.187169811320754746e+02
8.536448598130840537e+01,1.033898305084745743e+02,9.522222222222222854e+01,1.135238095238095184e+02,2.367500000000000000e+02,1.182727272727272663e+02,1.171886792452830122e+02
8.540186915887851171e+01,1.030000000000000000e+02,9.494444444444444287e+01,1.137714285714285722e+02,2.379038461538461604e+02,1.184545454545454533e+02,1.162452830188679229e+02
8.540186915887851171e+01,1.030677966101694949e+02,9.505555555555555713e+01,1.138285714285714221e+02,2.384423076923076792e+02,1.184545454545454533e+02,1.152075471698113205e+02
8.538317757009345144e+01,1.027966101694915295e+02,9.516666666666667140e+01,1.138857142857142861e+02,2.390384615384615472e+02,1.184727272727272691e+02,1.141886792452830122e+02
8.540186915887851171e+01,1.026440677966101731e+02,9.507407407407407618e+01,1.139047619047618980e+02,2.398076923076923208e+02,1.181636363636363569e+02,1.130943396226415132e+02
8.493457943925233167e+01,1.023898305084745743e+02,9.518518518518519045e+01,1.139047619047618980e+02,2.402500000000000000e+02,1.182181818181818187e+02,1.120943396226415132e+02
8.485981308411214741e+01,1.022542372881355988e+02,9.514814814814815236e+01,1.140190476190476261e+02,2.409615384615384528e+02,1.181090909090909093e+02,1.109811320754716917e+02
8.485981308411214741e+01,1.022203389830508513e+02,9.520370370370370949e+01,1.140000000000000000e+02,2.415000000000000000e+02,1.181818181818181870e+02,1.099622641509433976e+02
8.484112149532710134e+01,1.020000000000000000e+02,9.527777777777777146e+01,1.139428571428571360e+02,2.420192307692307736e+02,1.183454545454545439e+02,1.095660377358490507e+02
8.487850467289719347e+01,1.019322033898305051e+02,9.524074074074074758e+01,1.144571428571428555e+02,2.422307692307692264e+02,1.183454545454545439e+02,1.083396226415094361e+02
8.497196261682242380e+01,1.018983050847457577e+02,9.551851851851851904e+01,1.144761904761904816e+02,2.424423076923076792e+02,1.182181818181818187e+02,1.072641509433962312e+02
8.469158878504673282e+01,1.018983050847457577e+02,9.551851851851851904e+01,1.145142857142857196e+02,2.430576923076923208e+02,1.182363636363636346e+02,1.067358490566037688e+02
8.456074766355139616e+01,1.016779661016949206e+02,9.550000000000000000e+01,1.144952380952380935e+02,2.436923076923076792e+02,1.183818181818181756e+02,1.059056603773584868e+02
8.437383177570093551e+01,1.014745762711864359e+02,9.548148148148148096e+01,1.147047619047619094e+02,2.438076923076923208e+02,1.184545454545454533e+02,1.053396226415094361e+02
8.437383177570093551e+01,1.013220338983050794e+02,9.538888888888888573e+01,1.146476190476190453e+02,2.440961538461538396e+02,1.184545454545454533e+02,1.040188679245283083e+02
8.437383177570093551e+01,1.011525423728813564e+02,9.538888888888888573e+01,1.148952380952380992e+02,2.441730769230769340e+02,1.181636363636363569e+02,1.035849056603773590e+02
8.435514018691588944e+01,1.009830508474576334e+02,9.533333333333332860e+01,1.148952380952380992e+02,2.444807692307692264e+02,1.182545454545454504e+02,1.030754716981132049e+02
8.431775700934579731e+01,1.007118644067796680e+02,9.533333333333332860e+01,1.148761904761904731e+02,2.446346153846153868e+02,1.181818181818181870e+02,1.023773584905660385e+02
8.414953271028036852e+01,1.006610169491525397e+02,9.531481481481480955e+01,1.149714285714285751e+02,2.449038461538461604e+02,1.180000000000000000e+02,1.016603773584905639e+02
8.422429906542056699e+01,1.006101694915254257e+02,9.544444444444444287e+01,1.150857142857142890e+02,2.452692307692307736e+02,1.178363636363636431e+02,1.011320754716981156e+02
8.422429906542056699e+01,1.005762711864406782e+02,9.531481481481480955e+01,1.150666666666666629e+02,2.452307692307692264e+02,1.183454545454545439e+02,1.007358490566037688e+02
8.446728971962616583e+01,1.005423728813559308e+02,9.535185185185184764e+01,1.149333333333333371e+02,2.452500000000000000e+02,1.182181818181818187e+02,1.003396226415094361e+02
8.444859813084111977e+01,1.004067796610169552e+02,9.531481481481480955e+01,1.149333333333333371e+02,2.452692307692307736e+02,1.180727272727272776e+02,9.994339622641508925e+01
8.446728971962616583e+01,1.003898305084745743e+02,9.533333333333332860e+01,1.153523809523809547e+02,2.453653846153846132e+02,1.179454545454545524e+02,9.930188679245283367e+01
8.414953271028036852e+01,1.002881355932203320e+02,9.542592592592592382e+01,1.153523809523809547e+02,2.454807692307692264e+02,1.178727272727272748e+02,9.883018867924528195e+01
8.418691588785046065e+01,9.996610169491525255e+01,9.540740740740740478e+01,1.153333333333333286e+02,2.453461538461538396e+02,1.176909090909090878e+02,9.807547169811320487e+01
8.416822429906541458e+01,1.000847457627118615e+02,9.550000000000000000e+01,1.152761904761904788e+02,2.454807692307692264e+02,1.175999999999999943e+02,9.781132075471698784e+01
8.401869158878504606e+01,9.991525423728813848e+01,9.544444444444444287e+01,1.153714285714285666e+02,2.455961538461538396e+02,1.174545454545454533e+02,9.733962264150943611e+01
8.401869158878504606e+01,9.991525423728813848e+01,9.538888888888888573e+01,1.152190476190476147e+02,2.455961538461538396e+02,1.174545454545454533e+02,9.722641509433962881e+01
8.396261682242990787e+01,9.983050847457627697e+01,9.538888888888888573e+01,1.156952380952380963e+02,2.456346153846153868e+02,1.174363636363636374e+02,9.683018867924528195e+01
8.351401869158878810e+01,9.950847457627118331e+01,9.529629629629629051e+01,1.158476190476190482e+02,2.456730769230769340e+02,1.174909090909090850e+02,9.643396226415094930e+01
8.353271028037383417e+01,9.945762711864406924e+01,9.531481481481480955e+01,1.158285714285714221e+02,2.457692307692307736e+02,1.174000000000000057e+02,9.598113207547169168e+01
8.345794392523364991e+01,9.937288135593220773e+01,9.533333333333332860e+01,1.158285714285714221e+02,2.458269230769230660e+02,1.174545454545454533e+02,9.586792452830188438e+01
8.325233644859812898e+01,9.920338983050847048e+01,9.524074074074074758e+01,1.154095238095238045e+02,2.457307692307692264e+02,1.174181818181818215e+02,9.581132075471698784e+01
8.321495327102803685e+01,9.903389830508474745e+01,9.514814814814815236e+01,1.153714285714285666e+02,2.457307692307692264e+02,1.172545454545454504e+02,9.562264150943396146e+01
8.319626168224299079e+01,9.896610169491525255e+01,9.514814814814815236e+01,1.150666666666666629e+02,2.457307692307692264e+02,1.172545454545454504e+02,9.552830188679244827e+01
