# 'water_0_45.h5', 'cement_0_45.h5', 'Asphalt_0_45.h5', 'Asphaltwet_0_45.h5', 'roadgravel_0_45.h5', 'grass_0_45.h5', 'Roughgravel_0_45.h5'
1.094285714285714306e+02,1.022777777777777715e+02,9.769811320754716633e+01,9.428037383177570518e+01,1.349811320754716917e+02,1.175849056603773590e+02,1.983207547169811278e+02
1.093904761904761926e+02,1.022962962962962905e+02,9.766037735849056389e+01,9.420560747663552092e+01,1.351698113207547181e+02,1.178679245283018844e+02,1.983207547169811278e+02
1.090476190476190510e+02,1.022592592592592524e+02,9.754716981132075659e+01,9.420560747663552092e+01,1.349622641509433834e+02,1.182264150943396288e+02,1.982641509433962312e+02
1.089142857142857110e+02,1.022962962962962905e+02,9.760377358490566735e+01,9.422429906542056699e+01,1.346981132075471805e+02,1.183584905660377302e+02,1.985283018867924625e+02
1.086095238095238074e+02,1.022962962962962905e+02,9.777358490566037119e+01,9.428037383177570518e+01,1.346415094339622556e+02,1.184339622641509493e+02,1.984150943396226410e+02
1.084000000000000057e+02,1.023518518518518476e+02,9.783018867924528195e+01,9.403738317757009213e+01,1.346415094339622556e+02,1.183207547169811278e+02,1.984339622641509493e+02
1.081904761904761898e+02,1.023518518518518476e+02,9.781132075471698784e+01,9.407476635514018426e+01,1.346415094339622556e+02,1.183773584905660385e+02,1.986603773584905639e+02
1.080761904761904759e+02,1.022222222222222285e+02,9.779245283018867951e+01,9.407476635514018426e+01,1.346603773584905639e+02,1.186415094339622698e+02,1.990000000000000000e+02
1.075619047619047564e+02,1.022962962962962905e+02,9.811320754716980730e+01,9.407476635514018426e+01,1.347735849056603854e+02,1.188113207547169878e+02,1.990188679245283083e+02
1.075428571428571445e+02,1.022407407407407476e+02,9.807547169811320487e+01,9.398130841121495394e+01,1.345283018867924625e+02,1.188301886792452819e+02,1.988490566037735903e+02
1.072952380952380906e+02,1.023703703703703667e+02,9.809433962264151319e+01,9.401869158878504606e+01,1.345283018867924625e+02,1.190377358490566024e+02,1.988301886792452819e+02
1.072761904761904788e+02,1.022592592592592524e+02,9.773584905660376876e+01,9.401869158878504606e+01,1.343018867924528195e+02,1.191132075471698073e+02,1.988867924528301785e+02
1.072190476190476147e+02,1.022592592592592524e+02,9.769811320754716633e+01,9.401869158878504606e+01,1.342075471698113347e+02,1.192452830188679229e+02,1.992641509433962312e+02
1.070095238095238130e+02,1.022407407407407476e+02,9.756603773584905070e+01,9.394392523364486181e+01,1.344905660377358458e+02,1.194339622641509493e+02,1.993018867924528195e+02
1.069714285714285751e+02,1.022037037037037095e+02,9.754716981132075659e+01,9.392523364485981574e+01,1.344150943396226410e+02,1.196415094339622698e+02,1.993962264150943327e+02
1.067809523809523853e+02,1.019074074074074048e+02,9.720754716981132049e+01,9.386915887850467755e+01,1.342641509433962312e+02,1.195849056603773590e+02,1.997169811320754604e+02
1.065523809523809575e+02,1.017592592592592524e+02,9.716981132075471805e+01,9.394392523364486181e+01,1.340754716981132049e+02,1.198113207547169878e+02,1.998301886792452819e+02
1.065333333333333314e+02,1.016481481481481524e+02,9.705660377358491075e+01,9.394392523364486181e+01,1.340000000000000000e+02,1.198679245283018844e+02,2.001509433962264097e+02
1.064761904761904816e+02,1.017407407407407476e+02,9.716981132075471805e+01,9.400000000000000000e+01,1.339433962264151035e+02,1.199622641509433976e+02,2.001886792452830264e+02
1.064761904761904816e+02,1.018518518518518476e+02,9.724528301886792292e+01,9.400000000000000000e+01,1.335283018867924625e+02,1.198301886792452819e+02,1.999433962264151035e+02
1.061333333333333400e+02,1.017962962962962905e+02,9.726415094339623124e+01,9.407476635514018426e+01,1.334150943396226410e+02,1.199622641509433976e+02,2.000754716981132049e+02
1.061142857142857139e+02,1.017222222222222285e+02,9.730188679245283367e+01,9.396261682242990787e+01,1.333207547169811278e+02,1.200566037735849108e+02,2.003773584905660243e+02
1.059809523809523739e+02,1.017962962962962905e+02,9.728301886792452535e+01,9.396261682242990787e+01,1.332830188679245396e+02,1.199056603773584868e+02,2.003962264150943327e+02
1.058666666666666600e+02,1.018333333333333286e+02,9.735849056603773022e+01,9.390654205607476968e+01,1.328490566037735903e+02,1.199622641509433976e+02,2.008113207547169736e+02
1.058285714285714221e+02,1.018333333333333286e+02,9.730188679245283367e+01,9.396261682242990787e+01,1.328490566037735903e+02,1.197924528301886795e+02,2.009622641509433834e+02
1.052761904761904788e+02,1.016481481481481524e+02,9.724528301886792292e+01,9.400000000000000000e+01,1.327169811320754604e+02,1.197924528301886795e+02,2.010377358490566166e+02
1.050476190476190510e+02,1.015555555555555571e+02,9.735849056603773022e+01,9.396261682242990787e+01,1.330000000000000000e+02,1.199811320754716917e+02,2.010188679245283083e+02
1.049523809523809490e+02,1.015555555555555571e+02,9.756603773584905070e+01,9.390654205607476968e+01,1.329056603773584868e+02,1.199056603773584868e+02,2.013773584905660243e+02
1.049523809523809490e+02,1.013888888888888857e+02,9.750943396226415416e+01,9.429906542056075125e+01,1.328867924528301785e+02,1.200943396226415132e+02,2.013773584905660243e+02
1.048952380952380992e+02,1.012962962962962905e+02,9.750943396226415416e+01,9.429906542056075125e+01,1.327924528301886653e+02,1.200943396226415132e+02,2.016037735849056673e+02
1.047047619047619094e+02,1.012777777777777715e+02,9.754716981132075659e+01,9.433644859813084338e+01,1.325471698113207424e+02,1.200377358490566024e+02,2.016792452830188722e+02
1.045523809523809575e+02,1.012592592592592524e+02,9.752830188679244827e+01,9.396261682242990787e+01,1.322075471698113347e+02,1.201886792452830122e+02,2.021886792452830264e+02
1.044000000000000057e+02,1.011481481481481524e+02,9.756603773584905070e+01,9.396261682242990787e+01,1.320943396226415132e+02,1.203584905660377302e+02,2.021320754716981014e+02
1.044571428571428555e+02,1.009259259259259238e+02,9.788679245283019270e+01,9.390654205607476968e+01,1.320377358490566166e+02,1.203584905660377302e+02,2.023396226415094361e+02
1.042095238095238159e+02,1.008703703703703667e+02,9.788679245283019270e+01,9.388785046728972361e+01,1.319811320754716917e+02,1.204339622641509493e+02,2.029245283018867951e+02
1.041523809523809518e+02,1.009259259259259238e+02,9.775471698113207708e+01,9.403738317757009213e+01,1.319433962264151035e+02,1.205283018867924483e+02,2.033962264150943327e+02
1.038857142857142861e+02,1.008518518518518476e+02,9.775471698113207708e+01,9.405607476635513819e+01,1.320188679245283083e+02,1.204528301886792434e+02,2.037169811320754604e+02
1.040380952380952380e+02,1.008518518518518476e+02,9.762264150943396146e+01,9.405607476635513819e+01,1.318679245283018986e+02,1.205471698113207566e+02,2.037924528301886653e+02
1.040380952380952380e+02,1.008518518518518476e+02,9.766037735849056389e+01,9.405607476635513819e+01,1.316037735849056673e+02,1.206226415094339615e+02,2.043018867924528195e+02
1.039428571428571360e+02,1.004444444444444429e+02,9.767924528301887221e+01,9.400000000000000000e+01,1.315660377358490507e+02,1.205471698113207566e+02,2.043396226415094361e+02
1.036380952380952323e+02,1.004259259259259238e+02,9.764150943396226978e+01,9.390654205607476968e+01,1.314339622641509493e+02,1.205471698113207566e+02,2.045849056603773590e+02
1.034857142857142804e+02,1.002777777777777715e+02,9.764150943396226978e+01,9.375700934579438695e+01,1.312452830188679229e+02,1.205471698113207566e+02,2.049433962264151035e+02
1.034857142857142804e+02,1.002962962962962905e+02,9.747169811320755173e+01,9.371962616822429482e+01,1.312452830188679229e+02,1.206415094339622698e+02,2.049433962264151035e+02
1.032952380952380906e+02,1.002777777777777715e+02,9.747169811320755173e+01,9.371962616822429482e+01,1.313018867924528195e+02,1.206415094339622698e+02,2.050188679245283083e+02
1.032952380952380906e+02,1.002777777777777715e+02,9.747169811320755173e+01,9.407476635514018426e+01,1.310188679245283083e+02,1.206415094339622698e+02,2.053396226415094361e+02
1.033714285714285666e+02,1.004259259259259238e+02,9.750943396226415416e+01,9.398130841121495394e+01,1.307924528301886653e+02,1.206415094339622698e+02,2.057547169811320771e+02
1.031619047619047649e+02,1.001111111111111143e+02,9.754716981132075659e+01,9.377570093457943301e+01,1.303207547169811278e+02,1.206792452830188722e+02,2.060943396226415132e+02
1.031619047619047649e+02,9.994444444444444287e+01,9.754716981132075659e+01,9.371962616822429482e+01,1.303207547169811278e+02,1.206981132075471663e+02,2.063773584905660243e+02
1.032190476190476147e+02,9.974074074074074758e+01,9.752830188679244827e+01,9.371962616822429482e+01,1.304528301886792576e+02,1.206226415094339615e+02,2.065660377358490507e+02
1.031428571428571388e+02,9.974074074074074758e+01,9.758490566037735903e+01,9.371962616822429482e+01,1.303207547169811278e+02,1.207735849056603712e+02,2.066037735849056673e+02
1.031238095238095269e+02,9.981481481481480955e+01,9.760377358490566735e+01,9.371962616822429482e+01,1.302452830188679229e+02,1.208301886792452819e+02,2.069811320754716917e+02
1.030666666666666629e+02,9.937037037037036669e+01,9.754716981132075659e+01,9.362616822429906449e+01,1.301320754716981014e+02,1.206792452830188722e+02,2.072075471698113347e+02
1.030095238095238130e+02,9.937037037037036669e+01,9.752830188679244827e+01,9.355140186915888023e+01,1.297924528301886653e+02,1.207735849056603712e+02,2.076226415094339757e+02
1.028761904761904731e+02,9.944444444444444287e+01,9.756603773584905070e+01,9.355140186915888023e+01,1.296603773584905639e+02,1.207547169811320771e+02,2.077547169811320771e+02
1.026476190476190453e+02,9.935185185185184764e+01,9.750943396226415416e+01,9.343925233644860384e+01,1.296226415094339757e+02,1.207358490566037688e+02,2.078679245283018986e+02
1.025714285714285694e+02,9.922222222222222854e+01,9.750943396226415416e+01,9.342056074766355778e+01,1.293207547169811278e+02,1.207358490566037688e+02,2.080566037735848965e+02
1.025714285714285694e+02,9.925925925925925242e+01,9.739622641509433265e+01,9.345794392523364991e+01,1.292075471698113347e+02,1.207924528301886795e+02,2.080943396226415132e+02
1.024380952380952436e+02,9.924074074074074758e+01,9.739622641509433265e+01,9.345794392523364991e+01,1.290754716981132049e+02,1.209056603773584868e+02,2.082641509433962312e+02
1.023619047619047677e+02,9.937037037037036669e+01,9.735849056603773022e+01,9.345794392523364991e+01,1.290377358490566166e+02,1.207924528301886795e+02,2.084339622641509493e+02
1.024380952380952436e+02,9.918518518518519045e+01,9.735849056603773022e+01,9.340186915887851171e+01,1.294150943396226410e+02,1.208867924528301927e+02,2.087547169811320771e+02
1.023809523809523796e+02,9.901851851851851904e+01,9.737735849056603854e+01,9.323364485981308292e+01,1.292452830188679229e+02,1.208867924528301927e+02,2.084905660377358458e+02
1.023809523809523796e+02,9.896296296296296191e+01,9.730188679245283367e+01,9.312149532710280653e+01,1.291886792452830264e+02,1.208113207547169878e+02,2.089811320754716917e+02
1.023809523809523796e+02,9.911111111111111427e+01,9.730188679245283367e+01,9.304672897196262227e+01,1.289245283018867951e+02,1.208679245283018844e+02,2.090943396226415132e+02
1.023809523809523796e+02,9.909259259259259522e+01,9.743396226415094930e+01,9.304672897196262227e+01,1.287924528301886653e+02,1.208301886792452819e+02,2.091132075471698215e+02
1.023619047619047677e+02,9.896296296296296191e+01,9.737735849056603854e+01,9.306542056074766833e+01,1.284528301886792576e+02,1.208301886792452819e+02,2.095660377358490507e+02
1.023428571428571416e+02,9.859259259259259522e+01,9.735849056603773022e+01,9.308411214953271440e+01,1.282075471698113347e+02,1.208679245283018844e+02,2.096981132075471805e+02
1.025333333333333314e+02,9.844444444444444287e+01,9.739622641509433265e+01,9.314018691588785259e+01,1.281509433962264097e+02,1.208113207547169878e+02,2.099811320754716917e+02
1.024190476190476176e+02,9.829629629629629051e+01,9.739622641509433265e+01,9.314018691588785259e+01,1.281320754716981014e+02,1.209056603773584868e+02,2.103018867924528195e+02
1.023238095238095298e+02,9.833333333333332860e+01,9.739622641509433265e+01,9.332710280373831324e+01,1.278679245283018844e+02,1.208113207547169878e+02,2.104150943396226410e+02
1.022095238095238159e+02,9.824074074074074758e+01,9.737735849056603854e+01,9.314018691588785259e+01,1.276792452830188722e+02,1.208113207547169878e+02,2.105283018867924625e+02
1.021904761904761898e+02,9.805555555555555713e+01,9.739622641509433265e+01,9.312149532710280653e+01,1.275660377358490507e+02,1.209433962264150892e+02,2.106792452830188722e+02
1.022095238095238159e+02,9.805555555555555713e+01,9.739622641509433265e+01,9.314018691588785259e+01,1.275283018867924483e+02,1.208490566037735903e+02,2.111320754716981014e+02
1.021904761904761898e+02,9.809259259259259522e+01,9.726415094339623124e+01,9.304672897196262227e+01,1.276415094339622698e+02,1.208301886792452819e+02,2.113018867924528195e+02
1.021333333333333400e+02,9.809259259259259522e+01,9.722641509433962881e+01,9.304672897196262227e+01,1.270943396226415132e+02,1.208679245283018844e+02,2.114905660377358458e+02
1.022666666666666657e+02,9.801851851851851904e+01,9.716981132075471805e+01,9.312149532710280653e+01,1.270943396226415132e+02,1.209056603773584868e+02,2.122452830188679229e+02
1.022476190476190538e+02,9.777777777777777146e+01,9.716981132075471805e+01,9.321495327102803685e+01,1.270943396226415132e+02,1.208867924528301927e+02,2.123207547169811278e+02
1.020190476190476261e+02,9.777777777777777146e+01,9.711320754716980730e+01,9.319626168224299079e+01,1.270566037735849108e+02,1.207169811320754746e+02,2.129056603773584868e+02
1.015999999999999943e+02,9.761111111111111427e+01,9.711320754716980730e+01,9.325233644859812898e+01,1.269811320754716917e+02,1.207169811320754746e+02,2.131886792452830264e+02
1.015619047619047564e+02,9.757407407407407618e+01,9.716981132075471805e+01,9.330841121495326718e+01,1.267735849056603712e+02,1.206981132075471663e+02,2.140566037735848965e+02
1.014095238095238045e+02,9.753703703703703809e+01,9.713207547169811562e+01,9.300934579439253014e+01,1.267358490566037688e+02,1.206981132075471663e+02,2.141509433962264097e+02
1.014095238095238045e+02,9.740740740740740478e+01,9.705660377358491075e+01,9.299065420560746986e+01,1.267358490566037688e+02,1.203962264150943327e+02,2.146037735849056673e+02
1.014095238095238045e+02,9.740740740740740478e+01,9.716981132075471805e+01,9.285981308411214741e+01,1.267924528301886795e+02,1.205094339622641542e+02,2.152075471698113347e+02
1.010285714285714249e+02,9.735185185185184764e+01,9.716981132075471805e+01,9.285981308411214741e+01,1.269245283018867951e+02,1.206037735849056673e+02,2.157358490566037688e+02
1.008571428571428612e+02,9.677777777777777146e+01,9.711320754716980730e+01,9.280373831775700921e+01,1.267358490566037688e+02,1.205660377358490507e+02,2.163207547169811278e+02
1.008380952380952351e+02,9.668518518518519045e+01,9.716981132075471805e+01,9.291588785046728560e+01,1.267358490566037688e+02,1.203773584905660385e+02,2.168301886792452819e+02
1.007428571428571473e+02,9.650000000000000000e+01,9.713207547169811562e+01,9.287850467289719347e+01,1.263396226415094361e+02,1.202075471698113205e+02,2.173396226415094361e+02
1.007428571428571473e+02,9.648148148148148096e+01,9.711320754716980730e+01,9.280373831775700921e+01,1.263018867924528337e+02,1.201132075471698073e+02,2.178301886792452819e+02
1.008571428571428612e+02,9.637037037037036669e+01,9.711320754716980730e+01,9.257943925233644222e+01,1.263018867924528337e+02,1.201132075471698073e+02,2.183396226415094361e+02
1.008190476190476232e+02,9.637037037037036669e+01,9.709433962264151319e+01,9.259813084112148829e+01,1.262641509433962312e+02,1.201132075471698073e+02,2.189811320754716917e+02
1.007619047619047592e+02,9.633333333333332860e+01,9.711320754716980730e+01,9.282242990654205528e+01,1.261509433962264097e+02,1.201132075471698073e+02,2.196415094339622556e+02
1.007238095238095212e+02,9.629629629629629051e+01,9.722641509433962881e+01,9.282242990654205528e+01,1.261320754716981156e+02,1.200377358490566024e+02,2.200188679245283083e+02
1.008761904761904731e+02,9.629629629629629051e+01,9.715094339622640973e+01,9.272897196261682495e+01,1.260943396226415132e+02,1.197924528301886795e+02,2.207169811320754604e+02
1.008380952380952351e+02,9.616666666666667140e+01,9.715094339622640973e+01,9.271028037383177889e+01,1.261509433962264097e+02,1.195849056603773590e+02,2.214905660377358458e+02
1.006857142857142833e+02,9.627777777777777146e+01,9.707547169811320487e+01,9.271028037383177889e+01,1.258490566037735903e+02,1.195849056603773590e+02,2.221132075471698215e+02
1.006857142857142833e+02,9.616666666666667140e+01,9.707547169811320487e+01,9.267289719626168676e+01,1.253018867924528337e+02,1.195471698113207566e+02,2.226037735849056673e+02
1.006857142857142833e+02,9.618518518518519045e+01,9.703773584905660243e+01,9.267289719626168676e+01,1.251698113207547181e+02,1.195849056603773590e+02,2.233018867924528195e+02
1.006095238095238074e+02,9.605555555555555713e+01,9.703773584905660243e+01,9.259813084112148829e+01,1.251320754716981156e+02,1.193962264150943327e+02,2.241132075471698215e+02
1.004380952380952436e+02,9.590740740740740478e+01,9.701886792452830832e+01,9.276635514018691708e+01,1.248490566037735903e+02,1.192452830188679229e+02,2.248679245283018986e+02
1.004952380952380935e+02,9.579629629629629051e+01,9.692452830188679513e+01,9.276635514018691708e+01,1.245660377358490507e+02,1.192452830188679229e+02,2.254150943396226410e+02
1.005904761904761955e+02,9.579629629629629051e+01,9.692452830188679513e+01,9.276635514018691708e+01,1.245660377358490507e+02,1.190000000000000000e+02,2.263962264150943327e+02
1.006857142857142833e+02,9.553703703703703809e+01,9.692452830188679513e+01,9.276635514018691708e+01,1.242641509433962312e+02,1.190000000000000000e+02,2.268113207547169736e+02
1.005523809523809575e+02,9.538888888888888573e+01,9.688679245283019270e+01,9.263551401869159463e+01,1.241320754716981156e+02,1.190000000000000000e+02,2.277169811320754604e+02
1.004000000000000057e+02,9.520370370370370949e+01,9.690566037735848681e+01,9.267289719626168676e+01,1.240566037735849108e+02,1.185660377358490507e+02,2.285283018867924625e+02
1.003809523809523796e+02,9.529629629629629051e+01,9.683018867924528195e+01,9.261682242990654856e+01,1.238679245283018844e+02,1.186226415094339615e+02,2.292264150943396146e+02
1.003238095238095298e+02,9.529629629629629051e+01,9.675471698113207708e+01,9.244859813084111977e+01,1.238490566037735903e+02,1.183207547169811278e+02,2.299245283018867951e+02
1.003809523809523796e+02,9.494444444444444287e+01,9.686792452830188438e+01,9.242990654205607370e+01,1.237924528301886795e+02,1.181509433962264097e+02,2.306037735849056673e+02
1.004000000000000057e+02,9.483333333333332860e+01,9.681132075471698784e+01,9.242990654205607370e+01,1.235094339622641542e+02,1.180188679245283083e+02,2.314716981132075375e+02
1.003238095238095298e+02,9.483333333333332860e+01,9.679245283018867951e+01,9.246728971962616583e+01,1.232452830188679229e+02,1.178301886792452819e+02,2.320754716981132049e+02
1.003809523809523796e+02,9.481481481481480955e+01,9.679245283018867951e+01,9.239252336448598157e+01,1.231886792452830122e+02,1.176603773584905639e+02,2.330000000000000000e+02
1.006095238095238074e+02,9.488888888888888573e+01,9.690566037735848681e+01,9.233644859813084338e+01,1.231132075471698073e+02,1.176037735849056673e+02,2.333773584905660243e+02
1.006285714285714334e+02,9.485185185185184764e+01,9.690566037735848681e+01,9.241121495327102764e+01,1.229245283018867951e+02,1.175660377358490507e+02,2.343396226415094361e+02
1.008761904761904731e+02,9.475925925925925242e+01,9.694339622641508925e+01,9.256074766355139616e+01,1.227358490566037688e+02,1.168867924528301927e+02,2.351886792452830264e+02
1.009142857142857110e+02,9.475925925925925242e+01,9.664150943396226978e+01,9.250467289719625796e+01,1.225660377358490507e+02,1.166603773584905639e+02,2.356415094339622556e+02
1.008190476190476232e+02,9.477777777777777146e+01,9.662264150943396146e+01,9.250467289719625796e+01,1.226981132075471663e+02,1.163962264150943327e+02,2.360188679245283083e+02
1.008190476190476232e+02,9.470370370370370949e+01,9.690566037735848681e+01,9.239252336448598157e+01,1.225094339622641542e+02,1.163773584905660385e+02,2.367735849056603854e+02
1.009142857142857110e+02,9.462962962962963331e+01,9.694339622641508925e+01,9.231775700934579731e+01,1.223207547169811278e+02,1.163396226415094361e+02,2.374716981132075375e+02
1.009142857142857110e+02,9.468518518518519045e+01,9.690566037735848681e+01,9.231775700934579731e+01,1.220188679245283083e+02,1.161698113207547181e+02,2.381698113207547181e+02
1.007999999999999972e+02,9.470370370370370949e+01,9.679245283018867951e+01,9.220560747663552092e+01,1.216603773584905639e+02,1.159245283018867951e+02,2.386037735849056673e+02
1.007428571428571473e+02,9.446296296296296191e+01,9.675471698113207708e+01,9.205607476635513819e+01,1.214339622641509493e+02,1.156603773584905639e+02,2.389433962264151035e+02
1.007619047619047592e+02,9.442592592592592382e+01,9.684905660377359027e+01,9.213084112149532245e+01,1.210943396226415132e+02,1.155660377358490507e+02,2.394339622641509493e+02
1.007999999999999972e+02,9.440740740740740478e+01,9.649056603773584584e+01,9.179439252336447908e+01,1.210943396226415132e+02,1.154716981132075517e+02,2.401132075471698215e+02
1.007809523809523853e+02,9.429629629629629051e+01,9.641509433962264097e+01,9.177570093457943301e+01,1.210943396226415132e+02,1.154716981132075517e+02,2.405660377358490507e+02
1.007238095238095212e+02,9.437037037037036669e+01,9.641509433962264097e+01,9.170093457943924875e+01,1.205283018867924483e+02,1.152830188679245254e+02,2.410377358490566166e+02
1.007809523809523853e+02,9.429629629629629051e+01,9.630188679245283367e+01,9.162616822429906449e+01,1.203207547169811278e+02,1.150000000000000000e+02,2.417169811320754604e+02
1.006095238095238074e+02,9.433333333333332860e+01,9.626415094339623124e+01,9.162616822429906449e+01,1.202641509433962312e+02,1.148490566037735903e+02,2.420754716981132049e+02
1.006666666666666714e+02,9.407407407407407618e+01,9.590566037735848681e+01,9.162616822429906449e+01,1.201698113207547181e+02,1.147735849056603712e+02,2.427169811320754604e+02
1.006095238095238074e+02,9.411111111111111427e+01,9.583018867924528195e+01,9.147663551401869597e+01,1.199622641509433976e+02,1.146981132075471663e+02,2.430000000000000000e+02
1.006095238095238074e+02,9.411111111111111427e+01,9.554716981132075659e+01,9.158878504672897236e+01,1.198679245283018844e+02,1.144905660377358458e+02,2.433584905660377444e+02
1.005904761904761955e+02,9.412962962962963331e+01,9.552830188679244827e+01,9.179439252336447908e+01,1.194339622641509493e+02,1.143018867924528337e+02,2.436981132075471805e+02
1.005904761904761955e+02,9.405555555555555713e+01,9.552830188679244827e+01,9.177570093457943301e+01,1.191886792452830122e+02,1.140566037735849108e+02,2.444339622641509493e+02
1.006857142857142833e+02,9.401851851851851904e+01,9.552830188679244827e+01,9.177570093457943301e+01,1.191320754716981156e+02,1.138490566037735903e+02,2.450000000000000000e+02
1.005714285714285694e+02,9.379629629629629051e+01,9.558490566037735903e+01,9.177570093457943301e+01,1.191132075471698073e+02,1.136981132075471663e+02,2.452830188679245396e+02
1.005714285714285694e+02,9.362962962962963331e+01,9.526415094339623124e+01,9.179439252336447908e+01,1.191132075471698073e+02,1.134339622641509493e+02,2.457169811320754604e+02
1.006666666666666714e+02,9.390740740740740478e+01,9.552830188679244827e+01,9.198130841121495394e+01,1.189245283018867951e+02,1.132830188679245254e+02,2.458301886792452819e+02
1.006476190476190453e+02,9.390740740740740478e+01,9.547169811320755173e+01,9.186915887850467755e+01,1.188679245283018844e+02,1.129245283018867951e+02,2.462452830188679229e+02
1.005523809523809575e+02,9.377777777777777146e+01,9.547169811320755173e+01,9.186915887850467755e+01,1.186603773584905639e+02,1.124528301886792434e+02,2.464716981132075375e+02
1.004761904761904816e+02,9.362962962962963331e+01,9.543396226415094930e+01,9.192523364485981574e+01,1.183396226415094361e+02,1.123396226415094361e+02,2.468679245283018986e+02
1.004761904761904816e+02,9.348148148148148096e+01,9.539622641509433265e+01,9.192523364485981574e+01,1.183962264150943327e+02,1.123207547169811278e+02,2.470754716981132049e+02
1.005333333333333314e+02,9.344444444444444287e+01,9.533962264150943611e+01,9.173831775700934088e+01,1.183207547169811278e+02,1.119433962264150892e+02,2.474905660377358458e+02
1.005904761904761955e+02,9.342592592592592382e+01,9.522641509433962881e+01,9.170093457943924875e+01,1.180754716981132049e+02,1.118301886792452819e+02,2.476981132075471805e+02
1.005523809523809575e+02,9.344444444444444287e+01,9.520754716981132049e+01,9.170093457943924875e+01,1.180000000000000000e+02,1.116603773584905639e+02,2.476792452830188722e+02
1.004952380952380935e+02,9.344444444444444287e+01,9.522641509433962881e+01,9.151401869158878810e+01,1.179811320754716917e+02,1.114339622641509493e+02,2.478679245283018986e+02
1.006285714285714334e+02,9.346296296296296191e+01,9.500000000000000000e+01,9.164485981308411056e+01,1.177924528301886795e+02,1.114339622641509493e+02,2.480943396226415132e+02
1.006666666666666714e+02,9.340740740740740478e+01,9.492452830188679513e+01,9.164485981308411056e+01,1.174905660377358458e+02,1.113962264150943327e+02,2.482075471698113347e+02
1.006095238095238074e+02,9.331481481481480955e+01,9.479245283018867951e+01,9.138317757009345144e+01,1.173773584905660385e+02,1.112452830188679229e+02,2.481698113207547181e+02
1.008380952380952351e+02,9.318518518518519045e+01,9.471698113207547465e+01,9.121495327102803685e+01,1.174339622641509493e+02,1.110377358490566024e+02,2.483396226415094361e+02
1.008190476190476232e+02,9.311111111111111427e+01,9.475471698113207708e+01,9.117757009345794472e+01,1.173207547169811278e+02,1.107924528301886795e+02,2.484150943396226410e+02
1.008380952380952351e+02,9.301851851851851904e+01,9.475471698113207708e+01,9.166355140186915662e+01,1.173207547169811278e+02,1.106415094339622698e+02,2.483962264150943327e+02
1.010666666666666629e+02,9.301851851851851904e+01,9.484905660377359027e+01,9.140186915887851171e+01,1.170000000000000000e+02,1.103207547169811278e+02,2.484150943396226410e+02
1.011238095238095269e+02,9.309259259259259522e+01,9.473584905660376876e+01,9.127102803738317505e+01,1.168113207547169878e+02,1.101698113207547181e+02,2.485849056603773590e+02
1.011428571428571388e+02,9.320370370370370949e+01,9.469811320754716633e+01,9.123364485981308292e+01,1.167547169811320771e+02,1.102075471698113205e+02,2.486037735849056673e+02
1.011428571428571388e+02,9.325925925925925242e+01,9.475471698113207708e+01,9.123364485981308292e+01,1.165660377358490507e+02,1.101698113207547181e+02,2.486226415094339757e+02
1.011047619047619008e+02,9.324074074074074758e+01,9.454716981132075659e+01,9.115887850467289866e+01,1.164716981132075517e+02,1.098679245283018844e+02,2.485849056603773590e+02
1.011428571428571388e+02,9.324074074074074758e+01,9.454716981132075659e+01,9.117757009345794472e+01,1.164339622641509493e+02,1.097924528301886795e+02,2.487547169811320771e+02
1.010476190476190510e+02,9.324074074074074758e+01,9.452830188679244827e+01,9.110280373831776046e+01,1.160566037735849108e+02,1.094905660377358458e+02,2.487547169811320771e+02
1.009714285714285751e+02,9.322222222222222854e+01,9.473584905660376876e+01,9.138317757009345144e+01,1.158113207547169878e+02,1.093396226415094361e+02,2.487547169811320771e+02
1.009904761904761870e+02,9.325925925925925242e+01,9.494339622641508925e+01,9.147663551401869597e+01,1.154716981132075517e+02,1.091886792452830122e+02,2.486226415094339757e+02
1.008380952380952351e+02,9.340740740740740478e+01,9.492452830188679513e+01,9.149532710280374204e+01,1.154716981132075517e+02,1.092264150943396288e+02,2.487358490566037688e+02
1.008571428571428612e+02,9.348148148148148096e+01,9.492452830188679513e+01,9.151401869158878810e+01,1.155660377358490507e+02,1.089433962264150892e+02,2.485849056603773590e+02
1.008571428571428612e+02,9.357407407407407618e+01,9.496226415094339757e+01,9.138317757009345144e+01,1.155471698113207566e+02,1.088301886792452819e+02,2.483018867924528195e+02
1.008952380952380992e+02,9.353703703703703809e+01,9.496226415094339757e+01,9.145794392523364991e+01,1.155283018867924483e+02,1.084528301886792434e+02,2.483396226415094361e+02
1.009142857142857110e+02,9.340740740740740478e+01,9.469811320754716633e+01,9.127102803738317505e+01,1.151698113207547181e+02,1.083584905660377302e+02,2.482641509433962312e+02
1.008952380952380992e+02,9.331481481481480955e+01,9.439622641509433265e+01,9.130841121495326718e+01,1.151509433962264097e+02,1.082830188679245254e+02,2.481698113207547181e+02
1.009523809523809490e+02,9.331481481481480955e+01,9.439622641509433265e+01,9.121495327102803685e+01,1.150566037735849108e+02,1.081320754716981156e+02,2.479811320754716917e+02
1.009523809523809490e+02,9.333333333333332860e+01,9.435849056603773022e+01,9.121495327102803685e+01,1.150377358490566024e+02,1.076792452830188722e+02,2.480377358490566166e+02
