# 'RoadGravel_0_0.h5', 'Cement_0_0.h5', 'RoughGravel_0_0.h5', 'Asphalt_0_0.h5', 'Grass_0_0.h5', 'Puddle_0_0.h5', 'AsphaltWet_0_0.h5'
2.553396226415094361e+02,1.596448598130841106e+02,6.759809523809524308e+02,2.934128440366972654e+02,3.103669724770642233e+02,1.405849056603773590e+02,1.891730769230769340e+02
2.556981132075471805e+02,1.612897196261682211e+02,6.751619047619047933e+02,2.906055045871559628e+02,3.105871559633027346e+02,1.392264150943396146e+02,1.900576923076923208e+02
2.561320754716981014e+02,1.628224299065420553e+02,6.740761904761905043e+02,2.879816513761467718e+02,3.106788990825688188e+02,1.381698113207547181e+02,1.906538461538461604e+02
2.565471698113207708e+02,1.645981308411215025e+02,6.732952380952381191e+02,2.851009174311926699e+02,3.110825688073394417e+02,1.376415094339622556e+02,1.914615384615384528e+02
2.568867924528302069e+02,1.661121495327102764e+02,6.722666666666666515e+02,2.827889908256880744e+02,3.116146788990825485e+02,1.368867924528301785e+02,1.923461538461538396e+02
2.573773584905660528e+02,1.677009345794392630e+02,6.709523809523809632e+02,2.801467889908257121e+02,3.118532110091742879e+02,1.365660377358490507e+02,1.935384615384615472e+02
2.583018867924528195e+02,1.693644859813084054e+02,6.696190476190475920e+02,2.778715596330275162e+02,3.121834862385321117e+02,1.364905660377358458e+02,1.946730769230769340e+02
2.589622641509433834e+02,1.710654205607476683e+02,6.681523809523810087e+02,2.758715596330275162e+02,3.125321100917431068e+02,1.364905660377358458e+02,1.957884615384615472e+02
2.593773584905660528e+02,1.727102803738317789e+02,6.672571428571428669e+02,2.736146788990825485e+02,3.127339449541284466e+02,1.363396226415094361e+02,1.965769230769230660e+02
2.601886792452830264e+02,1.744485981308411340e+02,6.662666666666666515e+02,2.719449541284403722e+02,3.132477064220183252e+02,1.363396226415094361e+02,1.975384615384615472e+02
2.610943396226414848e+02,1.762056074766355209e+02,6.651619047619047933e+02,2.700733944954128560e+02,3.136697247706421763e+02,1.362830188679245396e+02,1.984615384615384528e+02
2.618113207547169736e+02,1.778691588785046633e+02,6.644761904761904816e+02,2.680917431192660274e+02,3.141100917431192556e+02,1.362830188679245396e+02,1.995576923076923208e+02
2.631509433962264097e+02,1.796822429906542027e+02,6.633333333333333712e+02,2.668073394495413027e+02,3.146238532110091910e+02,1.362830188679245396e+02,2.005000000000000000e+02
2.640943396226414848e+02,1.815327102803738342e+02,6.617904761904761699e+02,2.654678899082568932e+02,3.151743119266055260e+02,1.362264150943396146e+02,2.021730769230769340e+02
2.650943396226414848e+02,1.833084112149532814e+02,6.607238095238095639e+02,2.640366972477063996e+02,3.154862385321100646e+02,1.362641509433962312e+02,2.035000000000000000e+02
2.661698113207547181e+02,1.850467289719626081e+02,6.595238095238095184e+02,2.626788990825688188e+02,3.160917431192660274e+02,1.362641509433962312e+02,2.048076923076923208e+02
2.670943396226414848e+02,1.865794392523364422e+02,6.581333333333333258e+02,2.615412844036697493e+02,3.171192660550458982e+02,1.361886792452830264e+02,2.063461538461538396e+02
2.678867924528302069e+02,1.882616822429906449e+02,6.571428571428571104e+02,2.604587155963302507e+02,3.176146788990825485e+02,1.365471698113207424e+02,2.079230769230769340e+02
2.687924528301886653e+02,1.898130841121495394e+02,6.557714285714286007e+02,2.593027522935780098e+02,3.184036697247706229e+02,1.365471698113207424e+02,2.094230769230769340e+02
2.696415094339622556e+02,1.915700934579439263e+02,6.544952380952380508e+02,2.583853211009174515e+02,3.190642201834862135e+02,1.366415094339622556e+02,2.108269230769230660e+02
2.711509433962264097e+02,1.931214953271027923e+02,6.534666666666666970e+02,2.574311926605504368e+02,3.198899082568807444e+02,1.366603773584905639e+02,2.124807692307692264e+02
2.722264150943396430e+02,1.948411214953271156e+02,6.523238095238094729e+02,2.570458715596330421e+02,3.209357798165137865e+02,1.366792452830188722e+02,2.140384615384615472e+02
2.734528301886792292e+02,1.964112149532710418e+02,6.509714285714285325e+02,2.562568807339449677e+02,3.216880733944954045e+02,1.367924528301886653e+02,2.155576923076923208e+02
2.750000000000000000e+02,1.980934579439252445e+02,6.497904761904761699e+02,2.554128440366972370e+02,3.223669724770642233e+02,1.369056603773584868e+02,2.172884615384615472e+02
2.762641509433962028e+02,1.992523364485981290e+02,6.482285714285713993e+02,2.551192660550458697e+02,3.234678899082568932e+02,1.370000000000000000e+02,2.189423076923076792e+02
2.778113207547169736e+02,2.008037383177570234e+02,6.471238095238095411e+02,2.546238532110091626e+02,3.245321100917431068e+02,1.372641509433962312e+02,2.205192307692307736e+02
2.790943396226414848e+02,2.022803738317757052e+02,6.457904761904761699e+02,2.540550458715596278e+02,3.255596330275229207e+02,1.374339622641509493e+02,2.224230769230769340e+02
2.806415094339622556e+02,2.037570093457943869e+02,6.446857142857143117e+02,2.538899082568807444e+02,3.264954128440367072e+02,1.380377358490566166e+02,2.240000000000000000e+02
2.818867924528302069e+02,2.051962616822429766e+02,6.431619047619047933e+02,2.538165137614678883e+02,3.278348623853211166e+02,1.383018867924528195e+02,2.256730769230769340e+02
2.834339622641509209e+02,2.065981308411215025e+02,6.416952380952380963e+02,2.536146788990825769e+02,3.289174311926605583e+02,1.385849056603773590e+02,2.271730769230769340e+02
2.850000000000000000e+02,2.077383177570093551e+02,6.402666666666666515e+02,2.530275229357798139e+02,3.300550458715596278e+02,1.393773584905660243e+02,2.292884615384615472e+02
2.865094339622641542e+02,2.086728971962616868e+02,6.386666666666666288e+02,2.530642201834862419e+02,3.313577981651376376e+02,1.399056603773584868e+02,2.310961538461538396e+02
2.879811320754716917e+02,2.098317757009345712e+02,6.371047619047618582e+02,2.529357798165137581e+02,3.327522935779816748e+02,1.405094339622641542e+02,2.325576923076923208e+02
2.897358490566037972e+02,2.110467289719626081e+02,6.359047619047619264e+02,2.529357798165137581e+02,3.337247706422018609e+02,1.410377358490566166e+02,2.344615384615384528e+02
2.913018867924528195e+02,2.123738317757009213e+02,6.346095238095238074e+02,2.530642201834862419e+02,3.352477064220183252e+02,1.419622641509433834e+02,2.364038461538461604e+02
2.927924528301886653e+02,2.137383177570093551e+02,6.327428571428571331e+02,2.530275229357798139e+02,3.366605504587155906e+02,1.427358490566037688e+02,2.379615384615384528e+02
2.941132075471697931e+02,2.148224299065420553e+02,6.311619047619047933e+02,2.529908256880733859e+02,3.383486238532109951e+02,1.436415094339622556e+02,2.398076923076923208e+02
2.956792452830188722e+02,2.158317757009345712e+02,6.298476190476189913e+02,2.532660550458715534e+02,3.395412844036697493e+02,1.441509433962264097e+02,2.416730769230769340e+02
2.972641509433962028e+02,2.166168224299065344e+02,6.282285714285713993e+02,2.534128440366972370e+02,3.410275229357798139e+02,1.456981132075471805e+02,2.432884615384615472e+02
2.986792452830188722e+02,2.177196261682242948e+02,6.267999999999999545e+02,2.533027522935779814e+02,3.423486238532109951e+02,1.462830188679245396e+02,2.452307692307692264e+02
3.003018867924528195e+02,2.185046728971962580e+02,6.258476190476189913e+02,2.536697247706422047e+02,3.437247706422018609e+02,1.476603773584905639e+02,2.470192307692307736e+02
3.016792452830188722e+02,2.193831775700934656e+02,6.241904761904761472e+02,2.539816513761468002e+02,3.454495412844036650e+02,1.483396226415094361e+02,2.488653846153846132e+02
3.027358490566037972e+02,2.204299065420560737e+02,6.226857142857143117e+02,2.546055045871559628e+02,3.469541284403669579e+02,1.497169811320754604e+02,2.506730769230769340e+02
3.044339622641509209e+02,2.216635514018691708e+02,6.211619047619047933e+02,2.553211009174311812e+02,3.486972477064219902e+02,1.509811320754716917e+02,2.524615384615384528e+02
3.059811320754716917e+02,2.222242990654205528e+02,6.199809523809524308e+02,2.557798165137614603e+02,3.498532110091742879e+02,1.523962264150943327e+02,2.539038461538461604e+02
3.076226415094339472e+02,2.227102803738317789e+02,6.185714285714285552e+02,2.561284403669724838e+02,3.516146788990825485e+02,1.533962264150943327e+02,2.555576923076923208e+02
3.089811320754716917e+02,2.236448598130841106e+02,6.169333333333332803e+02,2.565321100917431068e+02,3.529908256880734143e+02,1.550377358490566166e+02,2.570576923076923208e+02
3.104528301886792292e+02,2.243925233644859816e+02,6.155238095238095184e+02,2.569357798165137865e+02,3.548256880733944740e+02,1.563962264150943327e+02,2.585576923076923208e+02
3.115660377358490791e+02,2.247289719626168107e+02,6.143428571428571558e+02,2.572110091743119256e+02,3.564770642201834789e+02,1.580000000000000000e+02,2.599807692307692264e+02
3.127169811320754889e+02,2.255700934579439263e+02,6.132000000000000455e+02,2.580550458715596278e+02,3.578715596330275162e+02,1.590188679245283083e+02,2.613269230769230944e+02
3.141698113207547181e+02,2.258130841121495394e+02,6.118666666666666742e+02,2.589541284403669579e+02,3.594862385321100646e+02,1.606981132075471805e+02,2.624230769230769056e+02
3.154905660377358458e+02,2.264672897196261658e+02,6.101333333333333258e+02,2.594862385321100646e+02,3.609357798165137865e+02,1.619811320754716917e+02,2.637884615384615472e+02
3.168679245283018986e+02,2.264859813084112261e+02,6.089142857142857110e+02,2.603486238532109951e+02,3.625504587155963350e+02,1.635849056603773590e+02,2.647307692307692264e+02
3.182830188679245111e+02,2.266915887850467186e+02,6.074095238095237619e+02,2.610642201834862135e+02,3.640366972477063996e+02,1.650377358490566166e+02,2.657500000000000000e+02
3.194716981132075375e+02,2.269532710280373919e+02,6.057904761904761699e+02,2.621651376146788834e+02,3.657431192660550323e+02,1.662452830188679229e+02,2.670576923076923208e+02
3.206415094339622556e+02,2.268411214953271156e+02,6.043999999999999773e+02,2.628440366972477023e+02,3.668807339449541018e+02,1.674716981132075375e+02,2.681923076923076792e+02
3.219433962264150750e+02,2.271028037383177605e+02,6.024761904761904816e+02,2.637981651376146601e+02,3.682201834862385113e+02,1.690377358490566166e+02,2.694615384615384528e+02
3.229056603773585152e+02,2.271588785046728844e+02,6.009142857142857110e+02,2.648073394495413027e+02,3.697981651376146601e+02,1.701509433962264097e+02,2.705961538461538680e+02
3.243773584905660528e+02,2.272336448598130971e+02,5.994476190476190141e+02,2.652110091743119256e+02,3.712110091743119256e+02,1.716037735849056673e+02,2.713846153846153584e+02
3.254905660377358458e+02,2.273457943925233735e+02,5.980952380952380736e+02,2.660550458715596278e+02,3.722385321100917395e+02,1.730943396226415132e+02,2.721730769230769056e+02
3.264150943396226694e+02,2.275514018691588660e+02,5.969333333333332803e+02,2.668256880733944740e+02,3.731009174311926699e+02,1.745660377358490507e+02,2.731923076923076792e+02
3.271320754716981014e+02,2.274392523364485896e+02,5.953142857142856883e+02,2.674678899082568932e+02,3.742935779816513673e+02,1.759811320754716917e+02,2.738846153846153584e+02
3.283773584905660528e+02,2.274018691588784975e+02,5.941142857142857565e+02,2.684587155963302507e+02,3.753761467889908090e+02,1.773773584905660243e+02,2.746923076923076792e+02
3.294339622641509209e+02,2.274953271028037420e+02,5.924190476190476602e+02,2.692293577981651538e+02,3.768073394495413027e+02,1.787735849056603854e+02,2.755576923076923208e+02
3.303018867924528195e+02,2.272523364485981290e+02,5.907428571428571331e+02,2.699633027522936004e+02,3.779082568807339726e+02,1.796792452830188722e+02,2.763269230769230944e+02
3.309811320754716917e+02,2.271775700934579447e+02,5.896761904761905271e+02,2.702752293577981391e+02,3.788256880733944740e+02,1.806226415094339757e+02,2.770000000000000000e+02
3.316226415094339472e+02,2.270841121495327002e+02,5.875428571428570876e+02,2.712477064220183252e+02,3.792844036697247816e+02,1.814905660377358458e+02,2.773653846153846416e+02
3.322264150943396430e+02,2.269906542056074841e+02,5.859809523809524308e+02,2.718532110091742879e+02,3.800366972477063996e+02,1.826037735849056673e+02,2.777115384615384528e+02
3.329245283018867667e+02,2.267850467289719631e+02,5.844380952380952294e+02,2.724220183486238511e+02,3.806422018348623624e+02,1.838113207547169736e+02,2.783269230769230944e+02
3.334905660377358458e+02,2.264485981308411340e+02,5.829142857142857110e+02,2.727522935779816748e+02,3.807339449541284466e+02,1.849056603773584868e+02,2.787884615384615472e+02
3.334150943396226694e+02,2.260934579439252445e+02,5.812952380952381191e+02,2.733761467889908090e+02,3.813394495412844094e+02,1.862075471698113347e+02,2.793461538461538680e+02
3.340377358490566166e+02,2.255327102803738342e+02,5.794285714285714448e+02,2.736880733944954045e+02,3.817614678899082605e+02,1.872452830188679229e+02,2.798269230769230944e+02
3.345849056603773306e+02,2.251028037383177605e+02,5.780380952380952522e+02,2.742018348623853399e+02,3.822201834862385113e+02,1.878113207547169736e+02,2.800192307692307736e+02
3.345094339622641542e+02,2.253644859813084054e+02,5.763809523809524080e+02,2.745321100917431068e+02,3.824587155963302507e+02,1.885283018867924625e+02,2.805384615384615472e+02
3.343584905660377444e+02,2.247102803738317789e+02,5.744571428571429124e+02,2.750458715596330421e+02,3.823853211009174515e+02,1.890377358490566166e+02,2.808269230769230944e+02
3.343773584905660528e+02,2.239252336448598157e+02,5.729142857142857110e+02,2.753394495412844094e+02,3.823486238532109951e+02,1.897735849056603854e+02,2.813076923076923208e+02
3.343773584905660528e+02,2.234205607476635578e+02,5.711047619047618582e+02,2.757614678899082605e+02,3.821100917431192556e+02,1.903396226415094361e+02,2.812884615384615472e+02
3.342641509433962028e+02,2.229345794392523317e+02,5.694476190476190141e+02,2.759266055045871440e+02,3.820183486238532282e+02,1.907169811320754604e+02,2.815384615384615472e+02
3.342452830188679513e+02,2.222429906542056131e+02,5.676952380952380963e+02,2.760550458715596278e+02,3.817981651376146601e+02,1.910377358490566166e+02,2.815769230769230944e+02
3.342264150943396430e+02,2.216261682242990787e+02,5.653333333333333712e+02,2.760550458715596278e+02,3.817614678899082605e+02,1.913962264150943327e+02,2.814038461538461320e+02
3.339811320754716917e+02,2.210093457943925159e+02,5.640571428571428214e+02,2.763669724770642233e+02,3.815412844036697493e+02,1.919622641509433834e+02,2.816538461538461320e+02
3.336981132075471805e+02,2.203925233644859816e+02,5.625333333333333030e+02,2.767706422018348462e+02,3.808807339449541018e+02,1.921320754716981014e+02,2.818461538461538680e+02
3.331886792452830264e+02,2.197196261682242948e+02,5.605333333333333030e+02,2.766972477064219902e+02,3.806788990825688188e+02,1.921509433962264097e+02,2.819038461538461320e+02
3.329811320754716917e+02,2.190654205607476683e+02,5.587809523809523853e+02,2.767889908256880744e+02,3.804036697247706229e+02,1.925283018867924625e+02,2.821730769230769056e+02
3.326415094339622556e+02,2.184859813084112261e+02,5.566666666666666288e+02,2.768623853211009305e+02,3.797981651376146601e+02,1.925094339622641542e+02,2.822307692307692264e+02
3.321132075471697931e+02,2.174018691588784975e+02,5.549714285714285325e+02,2.768073394495413027e+02,3.792660550458715534e+02,1.926037735849056673e+02,2.820961538461538680e+02
3.313773584905660528e+02,2.166168224299065344e+02,5.533333333333333712e+02,2.768440366972477023e+02,3.788807339449541018e+02,1.929622641509433834e+02,2.817884615384615472e+02
3.305471698113207708e+02,2.156448598130841106e+02,5.511428571428571104e+02,2.768440366972477023e+02,3.783302752293578237e+02,1.930188679245283083e+02,2.811730769230769056e+02
3.300000000000000000e+02,2.147102803738317789e+02,5.494285714285714448e+02,2.768440366972477023e+02,3.779816513761467718e+02,1.930188679245283083e+02,2.806730769230769056e+02
3.288113207547169736e+02,2.135887850467289582e+02,5.476952380952380963e+02,2.767339449541284466e+02,3.771192660550458982e+02,1.930566037735848965e+02,2.807115384615384528e+02
3.279622641509433834e+02,2.130467289719626081e+02,5.455047619047619492e+02,2.766788990825688188e+02,3.763853211009174515e+02,1.930754716981132049e+02,2.804423076923076792e+02
3.270188679245283083e+02,2.121121495327102764e+02,5.439238095238094957e+02,2.766788990825688188e+02,3.757064220183486327e+02,1.931698113207547181e+02,2.802115384615384528e+02
3.260377358490566166e+02,2.112710280373831893e+02,5.417714285714286007e+02,2.766788990825688188e+02,3.747706422018348462e+02,1.931698113207547181e+02,2.794807692307692264e+02
